Codon	Partition	alpha	beta	LRT	Selection	pValue	Species
6	1	6.165	0.000	3.419	Negative	0.0891	Ficedula_albicollis
7	1	6.163	0.000	3.390	Negative	0.0594	Ficedula_albicollis
21	1	1796.802	0.000	5.906	Negative	0.0990	Ficedula_albicollis
22	1	0.000	6.079	3.795	Positive	0.0594	Ficedula_albicollis
27	1	7.475	0.000	3.213	Negative	0.0891	Ficedula_albicollis
37	1	10000.000	0.000	7.293	Negative	0.0099	Ficedula_albicollis
57	1	0.000	1369.369	4.605	Positive	0.0297	Ficedula_albicollis
60	1	0.000	9.573	4.307	Positive	0.0396	Ficedula_albicollis
70	1	0.000	0.196	0.000	Positive	0.0099	Ficedula_albicollis
76	1	0.000	5.603	2.987	Positive	0.0594	Ficedula_albicollis
94	1	4.922	0.000	2.946	Negative	0.0990	Ficedula_albicollis
101	1	0.000	0.186	0.000	Positive	0.0099	Ficedula_albicollis
103	1	8.775	0.000	3.924	Negative	0.0693	Ficedula_albicollis
119	1	0.000	0.186	0.000	Positive	0.0099	Ficedula_albicollis
156	1	0.000	21.059	5.278	Positive	0.0198	Ficedula_albicollis
164	1	0.000	6.482	4.136	Positive	0.0297	Ficedula_albicollis
174	1	0.115	18.860	3.667	Positive	0.0693	Ficedula_albicollis
179	1	0.000	12.356	3.095	Positive	0.0693	Ficedula_albicollis
205	1	0.000	1415.069	3.394	Positive	0.0693	Ficedula_albicollis
224	1	0.000	8.029	2.933	Positive	0.0594	Ficedula_albicollis
237	1	10.776	0.000	3.111	Negative	0.0891	Ficedula_albicollis
251	1	0.000	13.446	5.560	Positive	0.0495	Ficedula_albicollis
299	1	2.019	396.517	3.685	Positive	0.0495	Ficedula_albicollis
301	1	0.000	10.224	3.118	Positive	0.0594	Ficedula_albicollis
306	1	0.000	52.703	5.885	Positive	0.0198	Ficedula_albicollis
332	1	0.000	12.356	2.775	Positive	0.0990	Ficedula_albicollis
343	1	4.719	0.000	2.910	Negative	0.0792	Ficedula_albicollis
348	1	7.211	0.000	3.780	Negative	0.0792	Ficedula_albicollis
