Species	Per_identity
Painted_turtle	62.7168
Painted_turtle	89.5146
Painted_turtle	72.3684
Painted_turtle	43.5484
Painted_turtle	71.8062
Painted_turtle	80.8429
Painted_turtle	69.8276
Painted_turtle	60.4348
Painted_turtle	54.9834
Painted_turtle	76.781
Painted_turtle	47.1264
Painted_turtle	75.7741
Painted_turtle	75.7741
Painted_turtle	75.7741
Painted_turtle	92.8058
Painted_turtle	82.5758
Painted_turtle	82.5758
Painted_turtle	82.5758
Painted_turtle	82.5758
Painted_turtle	82.5758
Painted_turtle	82.5758
Painted_turtle	82.5758
Painted_turtle	82.5758
Painted_turtle	48.9381
Painted_turtle	48.9381
Painted_turtle	48.9381
Painted_turtle	48.9381
Painted_turtle	48.9381
Painted_turtle	48.9381
Painted_turtle	58.222
Painted_turtle	94.1441
Painted_turtle	94.1441
Painted_turtle	94.1441
Painted_turtle	94.1441
Painted_turtle	91.5612
Painted_turtle	91.5612
Painted_turtle	91.5612
Painted_turtle	91.5612
Painted_turtle	75.9804
Painted_turtle	61.5385
Painted_turtle	61.5385
Painted_turtle	61.5385
Painted_turtle	48.0099
Painted_turtle	53.4857
Painted_turtle	41.1765
Painted_turtle	41.1765
Painted_turtle	80.3252
Painted_turtle	80.3252
Painted_turtle	80.3252
Painted_turtle	80.3252
Painted_turtle	80.3252
Painted_turtle	80.3252
Painted_turtle	75.8974
Painted_turtle	75.8974
Painted_turtle	75.8974
Painted_turtle	84.4253
Painted_turtle	84.4253
Painted_turtle	84.4253
Painted_turtle	87.8018
Painted_turtle	94.9886
Painted_turtle	94.9886
Painted_turtle	33.6
Painted_turtle	33.6
Painted_turtle	61.6803
Painted_turtle	88.1356
Painted_turtle	46.9734
Painted_turtle	46.9734
Painted_turtle	46.9734
Painted_turtle	56
Painted_turtle	34.8837
Painted_turtle	34.8837
Painted_turtle	45.283
Painted_turtle	45.283
Painted_turtle	84.5865
Painted_turtle	77.2727
Painted_turtle	77.2727
Painted_turtle	77.2727
Painted_turtle	49.6174
Painted_turtle	49.6174
Painted_turtle	49.6174
Painted_turtle	49.6174
Painted_turtle	49.6174
Painted_turtle	49.6174
Painted_turtle	78.0538
Painted_turtle	78.0538
Painted_turtle	73.301
Painted_turtle	68.7204
Painted_turtle	53.0675
Painted_turtle	86.0825
Painted_turtle	86.0825
Painted_turtle	98.1481
Painted_turtle	69.2982
Painted_turtle	69.2982
Painted_turtle	56.2963
Painted_turtle	56.2963
Painted_turtle	90.2527
Painted_turtle	90.2527
Painted_turtle	90.2527
Painted_turtle	90.2527
Painted_turtle	90.2527
Painted_turtle	89.3119
Painted_turtle	89.3119
Painted_turtle	89.3119
Painted_turtle	50.437
Painted_turtle	91.2821
Painted_turtle	91.2821
Painted_turtle	85.8491
Painted_turtle	85.8491
Painted_turtle	58.6563
Painted_turtle	58.6563
Painted_turtle	95.8122
Painted_turtle	95.8122
Painted_turtle	95.8122
Painted_turtle	81.5851
Painted_turtle	81.5851
Painted_turtle	59.8592
Painted_turtle	67.7725
Painted_turtle	68.3673
Painted_turtle	68.3673
Painted_turtle	68.3673
Painted_turtle	59.1111
Painted_turtle	63.4823
Painted_turtle	63.4823
Painted_turtle	63.4823
Painted_turtle	63.4823
Painted_turtle	63.4823
Painted_turtle	46.7532
Painted_turtle	88.7967
Painted_turtle	88.7967
Painted_turtle	88.7967
Painted_turtle	88.7967
Painted_turtle	88.7967
Painted_turtle	88.1048
Painted_turtle	88.1048
Painted_turtle	91.9708
Painted_turtle	91.9708
Painted_turtle	91.9708
Painted_turtle	84.9462
Painted_turtle	84.9462
Painted_turtle	39.9558
Painted_turtle	49.4226
Painted_turtle	51.8962
Painted_turtle	52.6846
Painted_turtle	35.4
Painted_turtle	60.5405
Painted_turtle	60.5405
Painted_turtle	60.5405
Painted_turtle	45.3846
Painted_turtle	25.2941
Painted_turtle	83.2335
Painted_turtle	83.2335
Painted_turtle	77.6744
Painted_turtle	90.1606
Painted_turtle	90.1606
Painted_turtle	90.1606
Painted_turtle	88.3162
Painted_turtle	68.3058
Painted_turtle	68.3058
Painted_turtle	68.3058
Painted_turtle	68.3058
Painted_turtle	68.3058
Painted_turtle	68.3058
Painted_turtle	56.3365
Painted_turtle	56.3365
Painted_turtle	54.3624
Painted_turtle	45.2514
Painted_turtle	45.2514
Painted_turtle	45.2514
Painted_turtle	74.7126
Painted_turtle	74.7126
Painted_turtle	74.7126
Painted_turtle	76.875
Painted_turtle	76.875
Painted_turtle	46.8691
Painted_turtle	87.782
Painted_turtle	77.6524
Painted_turtle	77.6524
Painted_turtle	77.6524
Painted_turtle	77.6524
Painted_turtle	63.9024
Painted_turtle	63.9024
Painted_turtle	82.5666
Painted_turtle	82.5666
Painted_turtle	70.0637
Painted_turtle	70.0637
Painted_turtle	70.0637
Painted_turtle	37.034
Painted_turtle	37.034
Painted_turtle	37.034
Painted_turtle	37.034
Painted_turtle	37.034
Painted_turtle	37.034
Painted_turtle	40.1361
Painted_turtle	40.1361
Painted_turtle	40.1361
Painted_turtle	40.1361
Painted_turtle	42.5
Painted_turtle	42.5
Painted_turtle	42.5
Painted_turtle	42.5
Painted_turtle	88.5533
Painted_turtle	88.5533
Painted_turtle	88.5533
Painted_turtle	88.5533
Painted_turtle	88.5533
Painted_turtle	88.5533
Painted_turtle	88.5533
Painted_turtle	88.5533
Painted_turtle	32.2581
Painted_turtle	37.3077
Painted_turtle	37.3077
Painted_turtle	37.3077
Painted_turtle	37.3077
Painted_turtle	37.3077
Painted_turtle	37.3077
Painted_turtle	37.3077
Painted_turtle	86.0643
Painted_turtle	86.0643
Painted_turtle	86.5
Painted_turtle	86.5
Painted_turtle	89.5978
Painted_turtle	74.7925
Painted_turtle	74.7925
Painted_turtle	74.4382
Painted_turtle	74.4382
Painted_turtle	67.7812
Painted_turtle	67.7812
Painted_turtle	62.7943
Painted_turtle	62.7943
Painted_turtle	63.6516
Painted_turtle	65.4882
Painted_turtle	88.8206
Painted_turtle	88.8206
Painted_turtle	89.4472
Painted_turtle	89.4472
Painted_turtle	89.4472
Painted_turtle	71.6667
Painted_turtle	71.6667
Painted_turtle	77.6
Painted_turtle	77.6
Painted_turtle	52.381
Painted_turtle	92.1875
Painted_turtle	92.1875
Painted_turtle	88.2353
Painted_turtle	93.5018
Painted_turtle	93.5018
Painted_turtle	93.5018
Painted_turtle	50.3794
Painted_turtle	30.2843
Painted_turtle	83.8532
Painted_turtle	83.8532
Painted_turtle	83.8532
Painted_turtle	43.7216
Painted_turtle	43.7216
Painted_turtle	84.4444
Painted_turtle	84.4444
Painted_turtle	84.4444
Painted_turtle	83.1933
Painted_turtle	83.1933
Painted_turtle	83.1933
Painted_turtle	38.1257
Painted_turtle	38.1257
Painted_turtle	89.7294
Painted_turtle	89.7294
Painted_turtle	37.7119
Painted_turtle	84.6535
Painted_turtle	84.6535
Painted_turtle	84.6535
Painted_turtle	84.6535
Painted_turtle	84.6535
Painted_turtle	84.6535
Painted_turtle	60.6498
Painted_turtle	60.6498
Painted_turtle	60.6498
Painted_turtle	73.444
Painted_turtle	64.1747
Painted_turtle	64.1747
Painted_turtle	79.8913
Painted_turtle	83.6287
Painted_turtle	83.6287
Painted_turtle	83.6287
Painted_turtle	63.2099
Painted_turtle	63.2099
Painted_turtle	96.488
Painted_turtle	70.0893
Painted_turtle	70.0893
Painted_turtle	92.722
Painted_turtle	92.722
Painted_turtle	92.722
Painted_turtle	92.722
Painted_turtle	89.9873
Painted_turtle	89.9873
Painted_turtle	89.9873
Painted_turtle	66.7954
Painted_turtle	66.7954
Painted_turtle	66.7954
Painted_turtle	66.7954
Painted_turtle	66.7954
Painted_turtle	82.618
Painted_turtle	82.618
Painted_turtle	82.618
Painted_turtle	82.618
Painted_turtle	82.618
Painted_turtle	67.0185
Painted_turtle	67.0185
Painted_turtle	77.6025
Painted_turtle	41.3194
Painted_turtle	83.7719
Painted_turtle	53.4653
Painted_turtle	90.7348
Painted_turtle	90.7348
Painted_turtle	90.7348
Painted_turtle	90.7348
Painted_turtle	90.7348
Painted_turtle	90.7348
Painted_turtle	47.6926
Painted_turtle	47.6926
Painted_turtle	74.8555
Painted_turtle	74.8555
Painted_turtle	42.5267
Painted_turtle	59.3607
Painted_turtle	59.3607
Painted_turtle	50.5952
Painted_turtle	67.0588
Painted_turtle	76.1307
Painted_turtle	76.1307
Painted_turtle	76.1307
Painted_turtle	76.1307
Painted_turtle	79.5181
Painted_turtle	79.5181
Painted_turtle	79.5181
Painted_turtle	79.5181
Painted_turtle	85.9762
Painted_turtle	85.9762
Painted_turtle	85.9762
Painted_turtle	85.9762
Painted_turtle	85.9762
Painted_turtle	85.9762
Painted_turtle	47.3684
Painted_turtle	47.3684
Painted_turtle	82.868
Painted_turtle	91.7329
Painted_turtle	91.7329
Painted_turtle	91.7329
Painted_turtle	62.597
Painted_turtle	62.597
Painted_turtle	62.597
Painted_turtle	62.597
Painted_turtle	62.597
Painted_turtle	62.597
Painted_turtle	62.597
Painted_turtle	84.5884
Painted_turtle	84.5884
Painted_turtle	84.5884
Painted_turtle	84.5884
Painted_turtle	84.5884
Painted_turtle	78.5196
Painted_turtle	78.5196
Painted_turtle	78.5196
Painted_turtle	78.5196
Painted_turtle	84.4898
Painted_turtle	88.8179
Painted_turtle	88.8179
Painted_turtle	88.8179
Painted_turtle	88.8179
Painted_turtle	88.8179
Painted_turtle	88.8179
Painted_turtle	97.5225
Painted_turtle	97.5225
Painted_turtle	97.5225
Painted_turtle	97.5225
Painted_turtle	97.5225
Painted_turtle	85.0794
Painted_turtle	85.0794
Painted_turtle	87.0588
Painted_turtle	87.0588
Painted_turtle	87.0588
Painted_turtle	76.8519
Painted_turtle	76.8519
Painted_turtle	76.8519
Painted_turtle	76.8519
Painted_turtle	76.8519
Painted_turtle	76.8519
Painted_turtle	94.664
Painted_turtle	94.664
Painted_turtle	92.9688
Painted_turtle	92.9688
Painted_turtle	92.9688
Painted_turtle	92.9688
Painted_turtle	92.9688
Painted_turtle	92.9688
Painted_turtle	69.726
Painted_turtle	97.8892
Painted_turtle	44.8485
Painted_turtle	44.8485
Painted_turtle	83.1797
Painted_turtle	61.25
Painted_turtle	61.25
Painted_turtle	74.7458
Painted_turtle	74.7458
Painted_turtle	71.6981
Painted_turtle	71.6981
Painted_turtle	71.6981
Painted_turtle	71.6981
Painted_turtle	71.6981
Painted_turtle	93.75
Painted_turtle	93.75
Painted_turtle	93.75
Painted_turtle	93.75
Painted_turtle	55.7018
