Afrotheria	Heterohyrax_brucei	3.54
Afrotheria	Orycteropus_afer	3.6
Afrotheria	Echinops_telfairi	3.73611111111111
Afrotheria	Chrysochloris_asiatica	3.62264150943396
Afrotheria	Loxodonta_africana	3.625
Afrotheria	Elephantulus_edwardii	3.73913043478261
Afrotheria	Elephas_maximus	3.5625
Afrotheria	Trichechus_manatus	3.63636363636364
Afrotheria	Dugong_dugon	3.59574468085106
Afrotheria	Procavia_capensis	3.57446808510638
Amphibia	Bufo_gargarizans	3.38888888888889
Amphibia	Bombina_bombina	3.70833333333333
Amphibia	Spea_bombifrons	3.42857142857143
Amphibia	Geotrypetes_seraphini	3.48571428571429
Amphibia	Rhinatrema_bivittatum	3.46341463414634
Amphibia	Xenopus_tropicalis	3.56666666666667
Amphibia	Hyla_sarda	3.53333333333333
Amphibia	Xenopus_laevis	3.48148148148148
Artiodactyla	Catagonus_wagneri	3.6551724137931
Artiodactyla	Delphinapterus_leucas	3.62857142857143
Artiodactyla	Camelus_bactrianus	3.53333333333333
Artiodactyla	Cervus_elaphus	3.66216216216216
Artiodactyla	Ovis_aries	3.7
Artiodactyla	Bos_mutus	3.63380281690141
Artiodactyla	Lipotes_vexillifer	3.68571428571429
Artiodactyla	Capra_hircus	3.70833333333333
Artiodactyla	Globicephala_melas	3.66176470588235
Artiodactyla	Moschus_berezovskii	3.64
Artiodactyla	Monodon_monoceros	3.68115942028985
Artiodactyla	Neophocaena_asiaeorientalis	3.64285714285714
Artiodactyla	Camelus_ferus	3.55737704918033
Artiodactyla	Hippopotamus_amphibius	3.77777777777778
Artiodactyla	Bos_taurus	3.63888888888889
Artiodactyla	Balaenoptera_acutorostrata	3.58461538461538
Artiodactyla	Camelus_dromedarius	3.55737704918033
Artiodactyla	Lagenorhynchus_obliquidens	3.62121212121212
Artiodactyla	Orcinus_orca	3.66666666666667
Artiodactyla	Tursiops_truncatus	3.63636363636364
Artiodactyla	Vicugna_pacos	3.63333333333333
Artiodactyla	Bison_bison	3.65277777777778
Artiodactyla	Rangifer_tarandus	3.61428571428571
Artiodactyla	Sus_scrofa	3.578125
Artiodactyla	Budorcas_taxicolor	3.69444444444444
Artiodactyla	Cervus_canadensis	3.68918918918919
Artiodactyla	Odocoileus_virginianus	3.67605633802817
Artiodactyla	Bos_indicus	3.68055555555556
Artiodactyla	Phocoena_sinus	3.64285714285714
Artiodactyla	Phacochoerus_africanus	3.59016393442623
Artiodactyla	Bubalus_carabanensis	3.70588235294118
Artiodactyla	Axis_porcinus	3.6
Artiodactyla	Bubalus_bubalis	3.67647058823529
Artiodactyla	Physeter_catodon	3.63636363636364
Artiodactyla	Giraffa_camelopardalis	3.54929577464789
Artiodactyla	Balaenoptera_musculus	3.546875
Artiodactyla	Oryx_dammah	3.69565217391304
Aves	Buteo_japonicus	3.36111111111111
