""	"Group"	"Codon_freq"	"Foreground_Species"	"Background_Species"	"ω_value_M0"	"lnL_M0"	"np_M0"	"ω_value_branch_neutral_foreground"	"ω_value_branch_neutral_background"	"lnL_bneutral"	"np_bneutral"	"ω_value_branchfree_foreground"	"ω_value_branchfree_background"	"lnL_bfree"	"np_bfree"	"pvalm0_bfree"	"pavalbne_bfree"	"adjusted_pvalm0_bfree"	"adjusted_pavalbne_bfree"
"151"	"Birds2"	"F1x4"	"Accipiter_gentilis"	"Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.28747	-3451.902617	33	1	0.2909	-3454.689003	33	0.1556	0.291	-3451.584423	34	0.425021789226706	0.012709092269133	0.906010515976153	0.0392826488318656
"152"	"Birds2"	"F3x4"	"Accipiter_gentilis"	"Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.29346	-3447.874826	33	1	0.29681	-3450.581978	33	0.15906	0.29707	-3447.558464	34	0.426357889871131	0.013929723883358	0.906010515976153	0.0394675510028477
"153"	"Birds2"	"F1x4"	"Antrostomus_carolinensis"	"Tauraco_erythrolophus,Corythaeola_cristata,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.28747	-3451.902617	33	1	0.28997	-3458.899522	33	0.27164	0.2891	-3451.887789	34	0.863273084927464	0.00018054339594	1	0.000876925065994286
"154"	"Birds2"	"F3x4"	"Antrostomus_carolinensis"	"Tauraco_erythrolophus,Corythaeola_cristata,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.29346	-3447.874826	33	1	0.29527	-3454.545817	33	0.27911	0.29494	-3447.863302	34	0.879332316439683	0.000256359811613	1	0.00108952919935525
"155"	"Birds2"	"F1x4"	"Aquila_chrysaetos"	"Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.28747	-3451.902734	33	1	0.28175	-3451.239928	33	0.70129	0.28177	-3451.128209	34	0.213275741404553	0.636432728786699	0.620823178880678	0.843761339200414
"156"	"Birds2"	"F3x4"	"Aquila_chrysaetos"	"Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.29346	-3447.874826	33	1	0.28763	-3447.225728	33	0.70782	0.28769	-3447.119744	34	0.219114063134357	0.645229259388552	0.620823178880678	0.843761339200414
"157"	"Birds2"	"F1x4"	"Athene_cunicularia"	"Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.28747	-3451.902617	33	1	0.26928	-3450.919951	33	0.57583	0.26906	-3449.806888	34	0.04062814160684	0.135693698561821	0.479587974787913	0.271387397123642
"158"	"Birds2"	"F3x4"	"Athene_cunicularia"	"Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.29346	-3447.874826	33	1	0.27469	-3446.825465	33	0.58748	0.27466	-3445.794702	34	0.04138334433654	0.151058827668171	0.479587974787913	0.28533334115099
"159"	"Birds2"	"F1x4"	"Colius_striatus"	"Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.28747	-3451.902617	33	1	0.31838	-3474.610967	33	0.2036	0.31431	-3450.488647	34	0.092637116738533	3.76225197773383e-12	0.495899247439191	1.0249038323809e-10
"160"	"Birds2"	"F3x4"	"Colius_striatus"	"Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni"	0.29346	-3447.874826	33	1	0.32402	-3470.076896	33	0.20649	0.32135	-3446.416808	34	0.087703072885662	6.02884607282885e-12	0.495899247439191	1.0249038323809e-10
