""	"Group"	"Codon_freq"	"Foreground_Species"	"Background_Species"	"ω_value_M0"	"lnL_M0"	"np_M0"	"ω_value_branch_neutral_foreground"	"ω_value_branch_neutral_background"	"lnL_bneutral"	"np_bneutral"	"ω_value_branchfree_foreground"	"ω_value_branchfree_background"	"lnL_bfree"	"np_bfree"	"pvalm0_bfree"	"pavalbne_bfree"	"adjusted_pvalm0_bfree"	"adjusted_pavalbne_bfree"
"307"	"Chiroptera"	"F1x4"	"Aeorestes_cinereus"	"Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.42968	-6642.893083	43	1	0.43148	-6646.805057	43	0.35816	0.43258	-6642.753529	44	0.597286461918323	0.004419069005483	0.878938604578063	0.0108021686800696
"308"	"Chiroptera"	"F3x4"	"Aeorestes_cinereus"	"Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.25836	-6598.928661	43	1	0.2591	-6607.437422	43	0.20057	0.26071	-6598.67145	44	0.473230846315887	2.8252091569979e-05	0.848018081947062	0.000177584575582725
"309"	"Chiroptera"	"F1x4"	"Artibeus_jamaicensis"	"Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.42968	-6642.893083	43	1	0.42754	-6644.417361	43	0.46058	0.42886	-6642.879135	44	0.867353559421176	0.079433633316752	1	0.124824280926325
"310"	"Chiroptera"	"F3x4"	"Artibeus_jamaicensis"	"Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.25836	-6598.928661	43	1	0.25437	-6600.495972	43	0.38368	0.25563	-6598.503146	44	0.356261119004731	0.045889337408172	0.840133320089677	0.0807652338383827
"311"	"Chiroptera"	"F1x4"	"Desmodus_rotundus"	"Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.42968	-6642.893083	43	1	0.43243	-6647.768613	43	0.30944	0.43556	-6642.424481	44	0.332997940132761	0.001078173344459	0.840133320089677	0.00364920208893815
"312"	"Chiroptera"	"F3x4"	"Desmodus_rotundus"	"Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.25836	-6598.928661	43	1	0.25895	-6608.258207	43	0.20002	0.26107	-6598.642182	44	0.449085874411399	1.15753622896419e-05	0.848018081947062	0.000116540099732308
"313"	"Chiroptera"	"F1x4"	"Hipposideros_armiger"	"Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.42968	-6642.893083	43	1	0.42485	-6645.547404	43	0.47468	0.42737	-6642.83676	44	0.737151580115425	0.019892680062238	0.982868773487233	0.039785360124476
"314"	"Chiroptera"	"F3x4"	"Hipposideros_armiger"	"Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.25836	-6598.928661	43	1	0.25412	-6605.585128	43	0.27299	0.25763	-6598.913035	44	0.8596793517294	0.000259225055336	1	0.0011405902434784
"315"	"Chiroptera"	"F1x4"	"Megaderma_lyra"	"Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.42968	-6642.893083	43	1	0.43415	-6650.885501	43	0.34913	0.43651	-6642.520893	44	0.388261410316905	4.31119523240929e-05	0.848018081947062	0.000210769544695565
"316"	"Chiroptera"	"F3x4"	"Megaderma_lyra"	"Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis"	0.25836	-6598.928661	43	1	0.26064	-6616.703673	43	0.19055	0.26426	-6598.172093	44	0.218661183527245	1.14364118843225e-09	0.80960578867135	5.0320212291019e-08
