Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Alligator_mississippiensis
3	1	0.000	274.522	1.000	1.822	0.0297	Alligator_mississippiensis
7	1	0.000	3.055	1.000	2.017	0.0792	Alligator_mississippiensis
11	1	0.000	3.514	1.000	3.192	0.0297	Alligator_mississippiensis
15	1	0.000	2.184	1.000	2.313	0.0693	Alligator_mississippiensis
26	1	0.000	7.655	1.000	1.750	0.0495	Alligator_mississippiensis
27	1	0.000	316.952	1.000	2.397	0.0792	Alligator_mississippiensis
48	1	0.000	4.090	0.450	0.000	0.0198	Alligator_mississippiensis
60	1	0.000	344.014	1.000	2.197	0.0990	Alligator_mississippiensis
109	1	0.000	270.937	1.000	3.161	0.0198	Alligator_mississippiensis
196	1	0.000	408.711	1.000	3.082	0.0198	Alligator_mississippiensis
212	1	0.000	1.588	1.000	1.507	0.0891	Alligator_mississippiensis
223	1	0.000	116.997	1.000	2.029	0.0693	Alligator_mississippiensis
225	1	0.000	7.509	1.000	2.487	0.0990	Alligator_mississippiensis
226	1	0.000	3.286	1.000	2.441	0.0198	Alligator_mississippiensis
234	1	0.000	4.983	1.000	2.505	0.0396	Alligator_mississippiensis
240	1	0.000	309.270	1.000	2.883	0.0198	Alligator_mississippiensis
241	1	0.000	422.699	1.000	2.523	0.0891	Alligator_mississippiensis
242	1	0.000	76.781	1.000	2.481	0.0297	Alligator_mississippiensis
245	1	0.000	2.452	1.000	2.662	0.0594	Alligator_mississippiensis
271	1	0.000	4.090	0.450	0.000	0.0693	Alligator_mississippiensis
287	1	0.000	3.710	1.000	2.861	0.0396	Alligator_mississippiensis
311	1	0.000	80.606	1.000	2.087	0.0594	Alligator_mississippiensis
312	1	0.000	0.982	0.999	1.255	0.0990	Alligator_mississippiensis
344	1	0.000	4.577	1.000	2.784	0.0297	Alligator_mississippiensis
345	1	0.000	26.420	1.000	2.592	0.0297	Alligator_mississippiensis
346	1	0.000	2.906	1.000	2.452	0.0594	Alligator_mississippiensis
