Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Microcebus_murinus
194	1	0.000	8.301	1.000	3.655	0.0909	Microcebus_murinus
248	1	0.000	7.714	1.000	2.795	0.0909	Microcebus_murinus
284	1	0.000	10.243	1.000	4.268	0.0909	Microcebus_murinus
355	1	0.000	8.344	1.000	4.227	0.0909	Microcebus_murinus
358	1	0.000	13.003	1.000	4.762	0.0909	Microcebus_murinus
445	1	1.166	11.654	1.000	1.640	0.0909	Microcebus_murinus
500	1	0.000	32.379	1.000	10.301	0.0909	Microcebus_murinus
504	1	0.000	17.400	1.000	5.814	0.0909	Microcebus_murinus
512	1	0.000	2750.827	1.000	8.429	0.0909	Microcebus_murinus
