Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
16	1	0.000	4.800	1.000	2.050	0.0891	Zonotrichia_albicollis
20	1	0.000	4.056	1.000	1.840	0.0990	Zonotrichia_albicollis
286	1	0.000	4.056	1.000	1.840	0.0990	Zonotrichia_albicollis
22	1	0.000	3.228	1.000	2.029	0.0495	Zonotrichia_albicollis
30	1	0.000	8.947	1.000	4.572	0.0396	Zonotrichia_albicollis
40	1	0.000	3.918	1.000	2.002	0.0693	Zonotrichia_albicollis
47	1	0.000	4.598	1.000	2.449	0.0693	Zonotrichia_albicollis
57	1	0.000	18.522	1.000	5.513	0.0198	Zonotrichia_albicollis
60	1	0.000	13.845	1.000	5.035	0.0396	Zonotrichia_albicollis
89	1	0.000	4.670	1.000	2.294	0.0792	Zonotrichia_albicollis
99	1	0.000	466.495	1.000	7.205	0.0099	Zonotrichia_albicollis
154	1	0.000	4.781	1.000	2.976	0.0594	Zonotrichia_albicollis
162	1	0.000	6.661	1.000	2.212	0.0891	Zonotrichia_albicollis
170	1	0.000	8.788	1.000	4.551	0.0396	Zonotrichia_albicollis
180	1	0.000	4504.992	1.000	4.273	0.0297	Zonotrichia_albicollis
185	1	0.000	18.823	1.000	3.519	0.0594	Zonotrichia_albicollis
198	1	0.000	1.649	1.000	0.404	0.0198	Zonotrichia_albicollis
249	1	0.000	8.141	1.000	2.755	0.0990	Zonotrichia_albicollis
251	1	0.000	117.616	1.000	3.868	0.0297	Zonotrichia_albicollis
257	1	0.000	19.437	1.000	6.273	0.0198	Zonotrichia_albicollis
293	1	0.000	4.372	1.000	2.705	0.0495	Zonotrichia_albicollis
307	1	0.000	14.658	1.000	3.375	0.0693	Zonotrichia_albicollis
323	1	0.000	9.265	1.000	2.631	0.0693	Zonotrichia_albicollis
346	1	0.000	35.142	1.000	6.476	0.0198	Zonotrichia_albicollis
16	1	0.000	4.800	1.000	2.050	0.0891	Zonotrichia_albicollis
20	1	0.000	4.056	1.000	1.840	0.0990	Zonotrichia_albicollis
286	1	0.000	4.056	1.000	1.840	0.0990	Zonotrichia_albicollis
22	1	0.000	3.228	1.000	2.029	0.0495	Zonotrichia_albicollis
30	1	0.000	8.947	1.000	4.572	0.0396	Zonotrichia_albicollis
40	1	0.000	3.918	1.000	2.002	0.0693	Zonotrichia_albicollis
47	1	0.000	4.598	1.000	2.449	0.0693	Zonotrichia_albicollis
57	1	0.000	18.522	1.000	5.513	0.0198	Zonotrichia_albicollis
60	1	0.000	13.845	1.000	5.035	0.0396	Zonotrichia_albicollis
89	1	0.000	4.670	1.000	2.294	0.0792	Zonotrichia_albicollis
99	1	0.000	466.495	1.000	7.205	0.0099	Zonotrichia_albicollis
154	1	0.000	4.781	1.000	2.976	0.0594	Zonotrichia_albicollis
162	1	0.000	6.661	1.000	2.212	0.0891	Zonotrichia_albicollis
170	1	0.000	8.788	1.000	4.551	0.0396	Zonotrichia_albicollis
180	1	0.000	4504.992	1.000	4.273	0.0297	Zonotrichia_albicollis
185	1	0.000	18.823	1.000	3.519	0.0594	Zonotrichia_albicollis
198	1	0.000	1.649	1.000	0.404	0.0198	Zonotrichia_albicollis
249	1	0.000	8.141	1.000	2.755	0.0990	Zonotrichia_albicollis
251	1	0.000	117.616	1.000	3.868	0.0297	Zonotrichia_albicollis
257	1	0.000	19.437	1.000	6.273	0.0198	Zonotrichia_albicollis
293	1	0.000	4.372	1.000	2.705	0.0495	Zonotrichia_albicollis
307	1	0.000	14.658	1.000	3.375	0.0693	Zonotrichia_albicollis
323	1	0.000	9.265	1.000	2.631	0.0693	Zonotrichia_albicollis
346	1	0.000	35.142	1.000	6.476	0.0198	Zonotrichia_albicollis
