Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Sceloporus_undulatus
63	1	0.194	8.333	1.000	2.932	0.0909	Sceloporus_undulatus
166	1	0.444	7.676	1.000	3.151	0.0909	Sceloporus_undulatus
204	1	0.190	8.645	1.000	4.649	0.0909	Sceloporus_undulatus
273	1	0.620	7.824	1.000	2.571	0.0909	Sceloporus_undulatus
321	1	1.186	5.565	1.000	1.022	0.0909	Sceloporus_undulatus
329	1	0.617	14.274	1.000	3.502	0.0909	Sceloporus_undulatus
337	1	0.632	141.821	1.000	7.428	0.0909	Sceloporus_undulatus
338	1	0.675	7.679	1.000	2.369	0.0909	Sceloporus_undulatus
373	1	0.000	19.433	1.000	5.231	0.0909	Sceloporus_undulatus
381	1	1.223	8.305	1.000	1.498	0.0909	Sceloporus_undulatus
382	1	0.971	13.952	1.000	3.607	0.0909	Sceloporus_undulatus
