Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Salvator_merianae
56	1	0.484	513.621	1.000	3.456	0.0909	Salvator_merianae
58	1	0.812	5.232	1.000	1.463	0.0909	Salvator_merianae
60	1	1.718	970.683	1.000	5.560	0.0909	Salvator_merianae
65	1	3.137	14.859	1.000	1.719	0.0909	Salvator_merianae
81	1	0.824	6.747	1.000	1.902	0.0909	Salvator_merianae
99	1	0.000	16.819	1.000	6.648	0.0909	Salvator_merianae
163	1	0.997	7.805	1.000	1.788	0.0909	Salvator_merianae
166	1	0.455	6.488	1.000	2.707	0.0909	Salvator_merianae
184	1	2.541	503.528	1.000	5.324	0.0909	Salvator_merianae
193	1	0.528	6.460	1.000	2.419	0.0909	Salvator_merianae
224	1	0.351	15.840	1.000	3.949	0.0909	Salvator_merianae
236	1	1.690	7.594	1.000	1.019	0.0909	Salvator_merianae
292	1	0.000	709.182	1.000	9.423	0.0909	Salvator_merianae
303	1	0.564	187.544	1.000	3.531	0.0909	Salvator_merianae
317	1	0.731	7.177	1.000	2.239	0.0909	Salvator_merianae
334	1	1.503	960.515	1.000	7.943	0.0909	Salvator_merianae
373	1	0.000	24.169	1.000	5.810	0.0909	Salvator_merianae
375	1	1.345	5.404	1.000	0.983	0.0909	Salvator_merianae
402	1	0.438	8.769	1.000	3.077	0.0909	Salvator_merianae
404	1	0.000	20.551	1.000	12.350	0.0909	Salvator_merianae
