Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Sphenodon_punctatus
78	1	0.402	24.565	1.000	6.622	0.0909	Sphenodon_punctatus
82	1	0.395	43.887	1.000	3.299	0.0909	Sphenodon_punctatus
98	1	0.000	2707.626	1.000	5.427	0.0909	Sphenodon_punctatus
99	1	0.000	2.014	1.000	3.254	0.0909	Sphenodon_punctatus
102	1	0.502	5.910	1.000	3.639	0.0909	Sphenodon_punctatus
141	1	0.302	4.986	1.000	4.133	0.0909	Sphenodon_punctatus
162	1	1.370	34.919	1.000	2.815	0.0909	Sphenodon_punctatus
163	1	0.883	7.247	1.000	2.324	0.0909	Sphenodon_punctatus
194	1	0.629	37.784	1.000	3.730	0.0909	Sphenodon_punctatus
201	1	0.460	32.718	1.000	8.065	0.0909	Sphenodon_punctatus
231	1	1.635	11.820	1.000	2.330	0.0909	Sphenodon_punctatus
235	1	2.115	21.464	1.000	1.688	0.0909	Sphenodon_punctatus
241	1	1.432	14.398	1.000	2.489	0.0909	Sphenodon_punctatus
250	1	0.821	109.176	1.000	1.913	0.0909	Sphenodon_punctatus
257	1	0.000	1.214	1.000	2.660	0.0909	Sphenodon_punctatus
261	1	0.000	0.991	1.000	0.494	0.0909	Sphenodon_punctatus
265	1	0.000	2.800	1.000	4.344	0.0909	Sphenodon_punctatus
267	1	1.221	8.298	1.000	2.577	0.0909	Sphenodon_punctatus
278	1	0.752	35.786	1.000	5.461	0.0909	Sphenodon_punctatus
281	1	0.789	29.246	1.000	5.215	0.0909	Sphenodon_punctatus
306	1	0.000	2.650	1.000	4.177	0.0909	Sphenodon_punctatus
316	1	0.000	4.409	1.000	7.043	0.0909	Sphenodon_punctatus
337	1	0.950	6.897	1.000	0.970	0.0909	Sphenodon_punctatus
338	1	0.671	1.582	1.000	0.325	0.0909	Sphenodon_punctatus
354	1	0.000	24.145	1.000	7.954	0.0909	Sphenodon_punctatus
373	1	0.000	1.465	1.000	2.839	0.0909	Sphenodon_punctatus
381	1	1.097	35.974	1.000	1.959	0.0909	Sphenodon_punctatus
