Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
3	1	0.000	9.875	1.000	2.128	0.0396	Pseudonaja_textilis
34	1	0.000	7.722	1.000	2.586	0.0891	Pseudonaja_textilis
53	1	0.614	10.042	1.000	2.812	0.0693	Pseudonaja_textilis
71	1	0.689	17.342	1.000	2.902	0.0396	Pseudonaja_textilis
93	1	0.000	5.803	1.000	5.276	0.0297	Pseudonaja_textilis
135	1	0.801	9.846	1.000	2.434	0.0891	Pseudonaja_textilis
164	1	1.488	28.134	1.000	4.310	0.0198	Pseudonaja_textilis
167	1	0.000	6.708	1.000	3.770	0.0198	Pseudonaja_textilis
173	1	0.688	8.378	1.000	2.058	0.0990	Pseudonaja_textilis
211	1	3.144	820.436	1.000	4.341	0.0198	Pseudonaja_textilis
224	1	0.000	8.510	1.000	5.260	0.0297	Pseudonaja_textilis
236	1	0.702	11.996	1.000	2.524	0.0396	Pseudonaja_textilis
259	1	0.000	7.092	1.000	3.759	0.0495	Pseudonaja_textilis
281	1	0.571	6.524	1.000	2.255	0.0990	Pseudonaja_textilis
301	1	0.000	6.889	1.000	3.770	0.0297	Pseudonaja_textilis
327	1	1.294	10.039	1.000	1.607	0.0990	Pseudonaja_textilis
334	1	0.000	14.328	1.000	3.279	0.0495	Pseudonaja_textilis
338	1	5.217	883.570	1.000	3.190	0.0198	Pseudonaja_textilis
341	1	2.129	2479.390	1.000	5.276	0.0099	Pseudonaja_textilis
360	1	0.000	6.495	1.000	3.876	0.0198	Pseudonaja_textilis
368	1	0.872	17.823	1.000	2.440	0.0297	Pseudonaja_textilis
