Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Calidris_pugnax
18	1	0.725	8.625	1.000	2.195	0.0909	Calidris_pugnax
26	1	0.000	11.227	1.000	4.112	0.0909	Calidris_pugnax
27	1	0.000	9.260	1.000	4.191	0.0909	Calidris_pugnax
31	1	0.000	82.586	1.000	13.330	0.0909	Calidris_pugnax
68	1	2.608	17.124	1.000	1.449	0.0909	Calidris_pugnax
100	1	0.000	16.254	1.000	9.412	0.0909	Calidris_pugnax
151	1	0.000	9.771	1.000	4.730	0.0909	Calidris_pugnax
164	1	0.936	6.285	1.000	0.936	0.0909	Calidris_pugnax
238	1	0.971	4025.054	1.000	8.438	0.0909	Calidris_pugnax
311	1	0.000	8.749	1.000	2.749	0.0909	Calidris_pugnax
