clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Testudines	F1x4	Caretta_caretta	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Chelonia_mydas,Dermochelys_coriacea	0.40182	-2370.304223	23	1.00000	0.40672	-2371.361146	23	0.23323	0.40651	-2370.123367	24
Testudines	F3x4	Caretta_caretta	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Chelonia_mydas,Dermochelys_coriacea	0.42576	-2377.027891	23	1.00000	0.43077	-2377.993628	23	0.24536	0.43078	-2376.843070	24
Testudines	F1x4	Chelonia_mydas	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Dermochelys_coriacea	0.40182	-2370.304223	23	1.00000	0.40703	-2371.408066	23	0.22534	0.40688	-2370.098802	24
Testudines	F3x4	Chelonia_mydas	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Dermochelys_coriacea	0.42576	-2377.027891	23	1.00000	0.43092	-2378.028150	23	0.23936	0.43112	-2376.824641	24
Testudines	F1x4	Chelonoidis_abingdonii	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.40182	-2370.304223	23	1.00000	0.38413	-2368.916818	23	1.36244	0.38425	-2368.838000	24
Testudines	F3x4	Chelonoidis_abingdonii	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.42576	-2377.027891	23	1.00000	0.40713	-2375.680800	23	1.43856	0.40720	-2375.570689	24
Testudines	F1x4	Chrysemys_picta	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.40182	-2370.304223	23	1.00000	0.40576	-2370.884528	23	0.00010	0.40548	-2369.542972	24
Testudines	F3x4	Chrysemys_picta	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea	0.42576	-2377.027891	23	1.00000	0.42986	-2377.567322	23	0.00010	0.42965	-2376.262575	24
Testudines	F1x4	Dermochelys_coriacea	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas	0.40182	-2370.304223	23	1.00000	0.31348	-2368.762375	23	0.63628	0.31073	-2366.919022	24
Testudines	F3x4	Dermochelys_coriacea	Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas	0.42576	-2377.027891	23	1.00000	0.33280	-2375.261494	23	0.66832	0.33091	-2373.761078	24
