Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Crocodylus_porosus
3	1	0.000	92.079	1.000	1.978	0.0297	Crocodylus_porosus
11	1	0.000	4.263	1.000	3.480	0.0099	Crocodylus_porosus
15	1	0.000	2.409	1.000	2.468	0.0792	Crocodylus_porosus
27	1	0.000	767.733	1.000	2.475	0.0396	Crocodylus_porosus
32	1	0.000	1.438	1.000	2.178	0.0297	Crocodylus_porosus
34	1	0.000	17.649	0.750	0.000	0.0099	Crocodylus_porosus
57	1	0.000	17.649	0.750	0.000	0.0099	Crocodylus_porosus
37	1	0.000	1.364	1.000	1.546	0.0891	Crocodylus_porosus
50	1	0.000	23.621	1.000	2.449	0.0693	Crocodylus_porosus
51	1	0.000	80.548	1.000	2.001	0.0693	Crocodylus_porosus
52	1	0.000	843.749	1.000	2.730	0.0396	Crocodylus_porosus
60	1	0.000	3584.856	1.000	2.286	0.0594	Crocodylus_porosus
109	1	0.000	623.627	1.000	3.281	0.0198	Crocodylus_porosus
182	1	0.000	2.382	0.450	0.000	0.0198	Crocodylus_porosus
196	1	0.000	498.946	1.000	3.339	0.0198	Crocodylus_porosus
212	1	0.000	1.734	1.000	1.624	0.0891	Crocodylus_porosus
223	1	0.000	215.587	1.000	2.202	0.0990	Crocodylus_porosus
225	1	0.000	9.809	1.000	2.607	0.0495	Crocodylus_porosus
226	1	0.000	3.905	1.000	2.603	0.0495	Crocodylus_porosus
234	1	0.000	5.354	1.000	2.537	0.0495	Crocodylus_porosus
256	1	0.000	5.987	0.700	0.000	0.0198	Crocodylus_porosus
303	1	0.000	43.300	1.000	1.892	0.0990	Crocodylus_porosus
328	1	0.000	25.569	1.000	2.765	0.0792	Crocodylus_porosus
