Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
206	1	0.000	34.875	1.000	4.649	0.0909	Lepus_americanus
255	1	0.000	6.238	0.990	0.021	0.0909	Lepus_americanus
379	1	3.276	33.150	1.000	1.747	0.0909	Lepus_americanus
392	1	0.000	79.179	1.000	5.271	0.0909	Lepus_americanus
216	1	0.000	48.923	1.000	3.739	0.0909	Lepus_timidus
255	1	0.000	61.763	1.000	8.080	0.0909	Lepus_timidus
87	1	0.000	6.942	1.000	1.378	0.0909	Ochotona_curzoniae
218	1	0.000	7.457	1.000	1.405	0.0909	Ochotona_curzoniae
241	1	0.000	22.270	1.000	3.063	0.0909	Ochotona_curzoniae
321	1	0.000	3.061	1.000	0.360	0.0909	Ochotona_curzoniae
336	1	0.000	9.907	1.000	2.502	0.0909	Ochotona_curzoniae
380	1	0.000	4.370	1.000	0.969	0.0909	Ochotona_curzoniae
218	1	0.000	9.068	1.000	1.677	0.0909	Ochotona_princeps
250	1	0.000	29.306	1.000	1.732	0.0909	Ochotona_princeps
303	1	0.000	8.195	1.000	2.325	0.0909	Ochotona_princeps
321	1	0.000	7.022	1.000	1.205	0.0909	Ochotona_princeps
336	1	0.000	6.473	1.000	1.194	0.0909	Ochotona_princeps
380	1	0.000	6.332	1.000	3.700	0.0909	Ochotona_princeps
192	1	0.000	51.041	1.000	6.477	0.0909	Oryctolagus_cuniculus
223	1	0.000	22.753	1.000	3.419	0.0909	Oryctolagus_cuniculus
230	1	0.000	1077.950	1.000	1.870	0.0909	Oryctolagus_cuniculus
237	1	0.000	49.969	1.000	2.093	0.0909	Oryctolagus_cuniculus
269	1	1.853	24.234	1.000	2.165	0.0909	Oryctolagus_cuniculus
329	1	0.000	53.401	1.000	2.138	0.0909	Oryctolagus_cuniculus
382	1	0.000	83.009	1.000	5.607	0.0909	Oryctolagus_cuniculus
265	1	0.000	13.339	1.000	1.670	0.0909	Sylvilagus_bachmani
367	1	0.000	10.135	1.000	2.578	0.0909	Sylvilagus_bachmani
