Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Python_molurus
27	1	0.000	13.239	1.000	5.797	0.0099	Python_molurus
28	1	0.000	6.920	1.000	3.180	0.0396	Python_molurus
44	1	0.919	9.417	1.000	1.584	0.0990	Python_molurus
54	1	0.403	15.177	1.000	3.944	0.0396	Python_molurus
82	1	0.000	9.408	1.000	4.083	0.0297	Python_molurus
85	1	0.740	6.473	1.000	1.772	0.0990	Python_molurus
86	1	0.889	16.125	1.000	2.956	0.0594	Python_molurus
172	1	0.000	4.904	1.000	1.922	0.0891	Python_molurus
185	1	0.659	10.301	1.000	2.487	0.0594	Python_molurus
187	1	0.000	4.697	1.000	0.635	0.0495	Python_molurus
220	1	0.479	9.161	1.000	2.123	0.0792	Python_molurus
240	1	0.000	14.902	1.000	4.222	0.0099	Python_molurus
292	1	0.000	45.213	1.000	7.365	0.0099	Python_molurus
294	1	0.000	5.931	1.000	1.374	0.0891	Python_molurus
366	1	0.000	14.259	1.000	3.122	0.0396	Python_molurus
