Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
4	1	0.000	4.500	1.000	2.323	0.0594	Acanthisitta_chloris
8	1	0.000	16.269	1.000	5.154	0.0198	Acanthisitta_chloris
11	1	0.000	5628.385	1.000	6.257	0.0099	Acanthisitta_chloris
17	1	0.000	5.318	1.000	2.148	0.0792	Acanthisitta_chloris
23	1	0.000	3.009	1.000	2.042	0.0990	Acanthisitta_chloris
25	1	0.000	3.579	1.000	2.046	0.0792	Acanthisitta_chloris
31	1	0.000	3.517	1.000	2.193	0.0990	Acanthisitta_chloris
33	1	0.000	6.491	1.000	3.249	0.0297	Acanthisitta_chloris
35	1	0.000	6.676	1.000	4.190	0.0099	Acanthisitta_chloris
61	1	0.000	7.189	1.000	2.841	0.0990	Acanthisitta_chloris
80	1	0.000	11.895	1.000	3.947	0.0198	Acanthisitta_chloris
87	1	0.000	4.959	1.000	2.266	0.0891	Acanthisitta_chloris
101	1	0.000	3.279	1.000	2.417	0.0495	Acanthisitta_chloris
138	1	0.000	9.436	1.000	3.362	0.0693	Acanthisitta_chloris
142	1	0.000	4.700	1.000	2.237	0.0990	Acanthisitta_chloris
145	1	0.000	5.534	1.000	3.114	0.0693	Acanthisitta_chloris
149	1	0.000	10.714	1.000	3.176	0.0693	Acanthisitta_chloris
156	1	0.000	57.633	1.000	3.404	0.0495	Acanthisitta_chloris
165	1	0.000	3.242	1.000	2.055	0.0792	Acanthisitta_chloris
193	1	0.000	18.584	1.000	2.902	0.0594	Acanthisitta_chloris
211	1	0.000	4.726	1.000	2.537	0.0297	Acanthisitta_chloris
221	1	0.000	6.295	1.000	2.738	0.0693	Acanthisitta_chloris
231	1	0.000	14.724	1.000	2.911	0.0990	Acanthisitta_chloris
232	1	0.000	9.510	1.000	3.146	0.0495	Acanthisitta_chloris
233	1	4.469	114.409	1.000	1.715	0.0891	Acanthisitta_chloris
239	1	0.000	9.214	1.000	4.674	0.0198	Acanthisitta_chloris
242	1	0.000	23.476	1.000	2.265	0.0495	Acanthisitta_chloris
243	1	0.000	10.740	1.000	2.759	0.0396	Acanthisitta_chloris
248	1	0.000	6.359	1.000	3.094	0.0792	Acanthisitta_chloris
278	1	0.000	14.164	1.000	3.583	0.0594	Acanthisitta_chloris
287	1	0.000	5.533	1.000	2.440	0.0693	Acanthisitta_chloris
307	1	0.000	6.277	1.000	2.437	0.0990	Acanthisitta_chloris
309	1	0.000	7.691	1.000	3.374	0.0495	Acanthisitta_chloris
320	1	0.000	3.812	1.000	2.667	0.0990	Acanthisitta_chloris
328	1	0.000	5.675	1.000	2.226	0.0891	Acanthisitta_chloris
335	1	0.000	20.116	1.000	3.022	0.0495	Acanthisitta_chloris
352	1	0.000	7.523	1.000	3.904	0.0099	Acanthisitta_chloris
4	1	0.000	4.500	1.000	2.323	0.0594	Acanthisitta_chloris
8	1	0.000	16.269	1.000	5.154	0.0198	Acanthisitta_chloris
11	1	0.000	5628.385	1.000	6.257	0.0099	Acanthisitta_chloris
17	1	0.000	5.318	1.000	2.148	0.0792	Acanthisitta_chloris
23	1	0.000	3.009	1.000	2.042	0.0990	Acanthisitta_chloris
25	1	0.000	3.579	1.000	2.046	0.0792	Acanthisitta_chloris
31	1	0.000	3.517	1.000	2.193	0.0990	Acanthisitta_chloris
33	1	0.000	6.491	1.000	3.249	0.0297	Acanthisitta_chloris
35	1	0.000	6.676	1.000	4.190	0.0099	Acanthisitta_chloris
61	1	0.000	7.189	1.000	2.841	0.0990	Acanthisitta_chloris
80	1	0.000	11.895	1.000	3.947	0.0198	Acanthisitta_chloris
87	1	0.000	4.959	1.000	2.266	0.0891	Acanthisitta_chloris
101	1	0.000	3.279	1.000	2.417	0.0495	Acanthisitta_chloris
138	1	0.000	9.436	1.000	3.362	0.0693	Acanthisitta_chloris
142	1	0.000	4.700	1.000	2.237	0.0990	Acanthisitta_chloris
145	1	0.000	5.534	1.000	3.114	0.0693	Acanthisitta_chloris
149	1	0.000	10.714	1.000	3.176	0.0693	Acanthisitta_chloris
156	1	0.000	57.633	1.000	3.404	0.0495	Acanthisitta_chloris
165	1	0.000	3.242	1.000	2.055	0.0792	Acanthisitta_chloris
193	1	0.000	18.584	1.000	2.902	0.0594	Acanthisitta_chloris
211	1	0.000	4.726	1.000	2.537	0.0297	Acanthisitta_chloris
221	1	0.000	6.295	1.000	2.738	0.0693	Acanthisitta_chloris
231	1	0.000	14.724	1.000	2.911	0.0990	Acanthisitta_chloris
232	1	0.000	9.510	1.000	3.146	0.0495	Acanthisitta_chloris
233	1	4.469	114.409	1.000	1.715	0.0891	Acanthisitta_chloris
239	1	0.000	9.214	1.000	4.674	0.0198	Acanthisitta_chloris
242	1	0.000	23.476	1.000	2.265	0.0495	Acanthisitta_chloris
243	1	0.000	10.740	1.000	2.759	0.0396	Acanthisitta_chloris
248	1	0.000	6.359	1.000	3.094	0.0792	Acanthisitta_chloris
278	1	0.000	14.164	1.000	3.583	0.0594	Acanthisitta_chloris
287	1	0.000	5.533	1.000	2.440	0.0693	Acanthisitta_chloris
307	1	0.000	6.277	1.000	2.437	0.0990	Acanthisitta_chloris
309	1	0.000	7.691	1.000	3.374	0.0495	Acanthisitta_chloris
320	1	0.000	3.812	1.000	2.667	0.0990	Acanthisitta_chloris
328	1	0.000	5.675	1.000	2.226	0.0891	Acanthisitta_chloris
335	1	0.000	20.116	1.000	3.022	0.0495	Acanthisitta_chloris
352	1	0.000	7.523	1.000	3.904	0.0099	Acanthisitta_chloris
