Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Elephantulus_edwardii
59	1	1.962	40.865	1.000	1.449	0.0909	Elephantulus_edwardii
69	1	0.000	1232.897	1.000	4.882	0.0909	Elephantulus_edwardii
116	1	0.000	4.176	1.000	3.841	0.0909	Elephantulus_edwardii
117	1	0.000	1.795	1.000	0.756	0.0909	Elephantulus_edwardii
183	1	0.659	1.572	1.000	0.340	0.0909	Elephantulus_edwardii
207	1	0.000	4.998	1.000	3.465	0.0909	Elephantulus_edwardii
273	1	0.000	35.752	1.000	6.088	0.0909	Elephantulus_edwardii
296	1	0.000	4.006	1.000	3.939	0.0909	Elephantulus_edwardii
340	1	0.000	1.401	1.000	1.638	0.0909	Elephantulus_edwardii
