Species	Per_identity
Pink-footed_goose	95.8416
Pink-footed_goose	95.8416
Pink-footed_goose	95.8416
Pink-footed_goose	97.8417
Pink-footed_goose	85.4138
Pink-footed_goose	85.4138
Pink-footed_goose	85.4138
Pink-footed_goose	85.4138
Pink-footed_goose	85.4138
Pink-footed_goose	85.4138
Pink-footed_goose	85.4138
Pink-footed_goose	85.4138
Pink-footed_goose	81.0936
Pink-footed_goose	81.0936
Pink-footed_goose	81.0936
Pink-footed_goose	81.0936
Pink-footed_goose	81.0936
Pink-footed_goose	81.0936
Pink-footed_goose	70.5214
Pink-footed_goose	90.4422
Pink-footed_goose	90.4422
Pink-footed_goose	90.4422
Pink-footed_goose	90.4422
Pink-footed_goose	96.1399
Pink-footed_goose	96.1399
Pink-footed_goose	96.1399
Pink-footed_goose	96.1399
Pink-footed_goose	93.0213
Pink-footed_goose	93.0213
Pink-footed_goose	93.0213
Pink-footed_goose	93.0213
Pink-footed_goose	82.2598
Pink-footed_goose	73.9943
Pink-footed_goose	92.7242
Pink-footed_goose	92.7242
Pink-footed_goose	92.7242
Pink-footed_goose	92.7242
Pink-footed_goose	92.7242
Pink-footed_goose	92.7242
Pink-footed_goose	85.1064
Pink-footed_goose	85.1064
Pink-footed_goose	85.1064
Pink-footed_goose	95.3162
Pink-footed_goose	95.3162
Pink-footed_goose	95.3162
Pink-footed_goose	95.9442
Pink-footed_goose	98.861
Pink-footed_goose	98.861
Pink-footed_goose	82.0346
Pink-footed_goose	98.5201
Pink-footed_goose	69.4915
Pink-footed_goose	69.4915
Pink-footed_goose	88.3914
Pink-footed_goose	68.3099
Pink-footed_goose	97.8887
Pink-footed_goose	97.8887
Pink-footed_goose	94.6367
Pink-footed_goose	73.1183
Pink-footed_goose	73.1183
Pink-footed_goose	73.1183
Pink-footed_goose	73.1183
Pink-footed_goose	80
Pink-footed_goose	80
Pink-footed_goose	80
Pink-footed_goose	80
Pink-footed_goose	80
Pink-footed_goose	71.1575
Pink-footed_goose	97.235
Pink-footed_goose	97.235
Pink-footed_goose	97.235
Pink-footed_goose	64.0873
Pink-footed_goose	97.931
Pink-footed_goose	97.931
Pink-footed_goose	93.8824
Pink-footed_goose	93.8824
Pink-footed_goose	71.8644
Pink-footed_goose	95.6897
Pink-footed_goose	95.6897
Pink-footed_goose	77.5766
Pink-footed_goose	77.5766
Pink-footed_goose	99.6203
Pink-footed_goose	99.6203
Pink-footed_goose	99.6203
Pink-footed_goose	77.2894
Pink-footed_goose	77.2894
Pink-footed_goose	92.1212
Pink-footed_goose	76.3485
Pink-footed_goose	77.0609
Pink-footed_goose	77.0609
Pink-footed_goose	77.0609
Pink-footed_goose	87.1233
Pink-footed_goose	87.1233
Pink-footed_goose	87.1233
Pink-footed_goose	87.1233
Pink-footed_goose	77.116
Pink-footed_goose	77.116
Pink-footed_goose	77.116
Pink-footed_goose	77.116
Pink-footed_goose	77.116
Pink-footed_goose	93.8691
Pink-footed_goose	93.8691
Pink-footed_goose	93.8691
Pink-footed_goose	93.8691
Pink-footed_goose	93.8691
Pink-footed_goose	97.5155
Pink-footed_goose	97.5155
Pink-footed_goose	87.875
Pink-footed_goose	87.875
Pink-footed_goose	87.875
Pink-footed_goose	74.8252
Pink-footed_goose	89.4118
Pink-footed_goose	82.1596
Pink-footed_goose	98.3264
Pink-footed_goose	98.3264
Pink-footed_goose	98.3264
Pink-footed_goose	58.1006
Pink-footed_goose	71.5536
Pink-footed_goose	94.5623
Pink-footed_goose	94.5623
Pink-footed_goose	87.5399
Pink-footed_goose	83.8428
Pink-footed_goose	83.8428
Pink-footed_goose	83.8428
Pink-footed_goose	83.8428
Pink-footed_goose	80.5085
Pink-footed_goose	80.5085
Pink-footed_goose	69.697
Pink-footed_goose	69.697
Pink-footed_goose	68.75
Pink-footed_goose	68.75
Pink-footed_goose	97.2549
Pink-footed_goose	97.2549
Pink-footed_goose	97.2549
Pink-footed_goose	96.32
Pink-footed_goose	96.32
Pink-footed_goose	96.32
Pink-footed_goose	96.32
Pink-footed_goose	96.32
Pink-footed_goose	96.32
Pink-footed_goose	96.32
Pink-footed_goose	96.32
Pink-footed_goose	71.8062
Pink-footed_goose	67.3709
Pink-footed_goose	72.5552
Pink-footed_goose	72.5552
Pink-footed_goose	72.5552
Pink-footed_goose	72.5552
Pink-footed_goose	72.5552
Pink-footed_goose	72.5552
Pink-footed_goose	72.5552
Pink-footed_goose	80.5097
Pink-footed_goose	80.5097
Pink-footed_goose	95.5446
Pink-footed_goose	95.5446
Pink-footed_goose	92.1541
Pink-footed_goose	83.08
Pink-footed_goose	83.08
Pink-footed_goose	74.6244
Pink-footed_goose	74.6244
Pink-footed_goose	78.8034
Pink-footed_goose	92.2509
Pink-footed_goose	92.2509
Pink-footed_goose	94.6667
Pink-footed_goose	94.6667
Pink-footed_goose	94.6667
Pink-footed_goose	69.1943
Pink-footed_goose	69.1943
Pink-footed_goose	89.5623
Pink-footed_goose	89.5623
Pink-footed_goose	96.6518
Pink-footed_goose	96.6518
Pink-footed_goose	97.0732
Pink-footed_goose	97.8781
Pink-footed_goose	97.8781
Pink-footed_goose	97.8781
Pink-footed_goose	75.2883
Pink-footed_goose	75.2883
Pink-footed_goose	95.6915
Pink-footed_goose	95.6915
Pink-footed_goose	90.2606
Pink-footed_goose	90.9526
Pink-footed_goose	90.9526
Pink-footed_goose	90.9526
Pink-footed_goose	92.1136
Pink-footed_goose	92.1136
Pink-footed_goose	98.8909
Pink-footed_goose	55.8824
Pink-footed_goose	96.6233
Pink-footed_goose	96.6233
Pink-footed_goose	96.6233
Pink-footed_goose	96.6233
Pink-footed_goose	93.8053
Pink-footed_goose	93.8053
Pink-footed_goose	93.8053
Pink-footed_goose	86.7841
Pink-footed_goose	86.7841
Pink-footed_goose	86.7841
Pink-footed_goose	86.7841
Pink-footed_goose	86.7841
Pink-footed_goose	87.5
Pink-footed_goose	87.5
Pink-footed_goose	87.5
Pink-footed_goose	87.5
Pink-footed_goose	87.5
Pink-footed_goose	59.9174
Pink-footed_goose	59.9174
Pink-footed_goose	100
Pink-footed_goose	52.5547
Pink-footed_goose	96.4856
Pink-footed_goose	96.4856
Pink-footed_goose	96.4856
