Species	Per_identity
Duck	95.2569
Duck	95.2569
Duck	95.2569
Duck	87.935
Duck	90.6336
Duck	90.6336
Duck	90.6336
Duck	90.6336
Duck	90.6336
Duck	90.6336
Duck	90.6336
Duck	90.6336
Duck	55.9975
Duck	55.9975
Duck	55.9975
Duck	55.9975
Duck	55.9975
Duck	55.9975
Duck	67.5635
Duck	87.5346
Duck	87.5346
Duck	87.5346
Duck	87.5346
Duck	95.778
Duck	95.778
Duck	95.778
Duck	95.778
Duck	78.2215
Duck	78.2215
Duck	78.2215
Duck	78.2215
Duck	84.1463
Duck	83.7079
Duck	83.7079
Duck	83.7079
Duck	65.3701
Duck	93.3405
Duck	93.3405
Duck	93.3405
Duck	96.071
Duck	91.1392
Duck	91.1392
Duck	73.5294
Duck	73.5294
Duck	91.7411
Duck	90.5782
Duck	87.1074
Duck	68.0751
Duck	97.9516
Duck	97.9516
Duck	78.5859
Duck	64.7959
Duck	64.7959
Duck	64.7959
Duck	64.7959
Duck	95.045
Duck	95.045
Duck	95.045
Duck	95.045
Duck	95.045
Duck	92.9982
Duck	92.9982
Duck	76.2523
Duck	76.2523
Duck	99.729
Duck	99.729
Duck	99.729
Duck	59.3023
Duck	59.3023
Duck	71.9844
Duck	75.5796
Duck	75.5796
Duck	75.5796
Duck	75.5796
Duck	75.5796
Duck	92.9392
Duck	92.9392
Duck	92.9392
Duck	92.9392
Duck	92.9392
Duck	95.0617
Duck	95.0617
Duck	84.6154
Duck	84.6154
Duck	84.6154
Duck	71.7949
Duck	69.6552
Duck	90.3226
Duck	91.7647
Duck	91.7647
Duck	63.9535
Duck	63.9535
Duck	63.9535
Duck	63.9535
Duck	63.9535
Duck	63.9535
Duck	63.9535
Duck	63.9535
Duck	63.9535
Duck	63.9535
Duck	69.8565
Duck	88.9166
Duck	88.9166
Duck	95.0758
Duck	67.0068
Duck	67.0068
Duck	96.6825
Duck	96.6825
Duck	96.6825
Duck	96.32
Duck	96.32
Duck	96.32
Duck	96.32
Duck	96.32
Duck	96.32
Duck	96.32
Duck	96.32
Duck	77.6012
Duck	77.6012
Duck	76.8156
Duck	76.8156
Duck	90.9091
Duck	90.9091
Duck	82.268
Duck	82.268
Duck	94.321
Duck	94.321
Duck	94.2149
Duck	94.2149
Duck	94.2149
Duck	82.1101
Duck	82.1101
Duck	94.6548
Duck	94.6548
Duck	97.0732
Duck	97.6975
Duck	97.6975
Duck	97.6975
Duck	95.2817
Duck	95.2817
Duck	87.8887
Duck	81.5104
Duck	81.5104
Duck	87.4786
Duck	77.4775
Duck	77.4775
Duck	97.2829
Duck	97.2829
Duck	97.2829
Duck	97.2829
Duck	95.8069
Duck	95.8069
Duck	95.8069
Duck	81.5126
Duck	81.5126
Duck	81.5126
Duck	81.5126
Duck	81.5126
Duck	84.0777
Duck	84.0777
Duck	84.0777
Duck	84.0777
Duck	84.0777
Duck	79.0274
Duck	79.0274
Duck	100
Duck	96.4856
Duck	96.4856
Duck	96.4856
Duck	96.4856
Duck	96.4856
Duck	96.4856
Duck	74.3723
Duck	74.3723
Duck	90.9366
Duck	90.9366
Duck	76.25
Duck	76.25
Duck	76.25
Duck	76.25
Duck	76.25
Duck	80.1909
Duck	79.0989
Duck	79.0989
Duck	79.0989
Duck	79.0989
Duck	86.3527
Duck	93.6585
Duck	93.6585
Duck	93.6585
Duck	83.7931
Duck	83.7931
Duck	83.7931
Duck	83.7931
Duck	83.7931
Duck	83.7931
Duck	83.7931
Duck	93.7385
Duck	93.7385
Duck	93.7385
Duck	93.7385
Duck	93.7385
Duck	87.2675
Duck	87.2675
Duck	87.2675
Duck	87.2675
Duck	93.3902
Duck	93.8511
Duck	93.8511
Duck	93.8511
Duck	93.8511
Duck	93.8511
Duck	93.8511
Duck	92.0388
Duck	92.0388
Duck	92.0388
Duck	92.0388
Duck	92.0388
Duck	98.4934
Duck	98.4934
Duck	70.5521
Duck	70.5521
Duck	70.5521
Duck	98.8154
Duck	98.8154
Duck	99.7972
Duck	99.7972
Duck	99.7972
Duck	99.7972
Duck	99.7972
Duck	99.7972
Duck	91.9718
Duck	60.9453
Duck	60.9453
Duck	71.855
Duck	84.6561
Duck	84.6561
Duck	74.1259
Duck	74.1259
Duck	74.1259
Duck	74.1259
Duck	74.1259
Duck	97.0922
Duck	97.0922
Duck	97.0922
Duck	97.0922
Duck	92.8198
Duck	98.4887
Duck	97.3758
Duck	97.3758
Duck	97.3758
Duck	97.3758
Duck	97.3758
Duck	97.3758
Duck	92.2631
Duck	51.8382
Duck	51.8382
Duck	85.3333
Duck	85.3333
Duck	85.3333
Duck	85.3333
Duck	85.3333
Duck	85.3333
Duck	59.0214
Duck	59.0214
Duck	59.0214
Duck	59.0214
Duck	59.0214
Duck	98.4899
Duck	98.4899
Duck	98.4899
Duck	89.8172
Duck	89.8172
Duck	89.8172
Duck	89.8172
Duck	89.8172
Duck	94.2149
Duck	94.2149
Duck	67.8571
Duck	89.2405
Duck	86.5306
Duck	86.5306
Duck	76.8595
Duck	76.8595
Duck	76.8595
Duck	76.8595
Duck	85.0056
Duck	85.0056
Duck	87.828
Duck	87.828
Duck	87.828
Duck	87.828
Duck	87.828
Duck	87.828
Duck	87.828
Duck	87.828
Duck	98.0483
Duck	98.0483
Duck	98.0483
Duck	87
Duck	80.6391
Duck	80.6391
Duck	97.9167
Duck	99.5652
Duck	99.5652
Duck	99.5652
Duck	99.5652
Duck	99.5652
Duck	99.5652
Duck	99.5652
Duck	80.1932
Duck	80.1932
Duck	80.1932
Duck	74.8744
Duck	74.8744
Duck	74.8744
Duck	97.8481
Duck	97.8481
Duck	97.8481
Duck	94.8004
Duck	94.8004
Duck	94.8004
Duck	94.8004
Duck	94.8004
Duck	94.8004
Duck	94.8004
Duck	95.5381
Duck	95.5381
Duck	93.9462
Duck	93.9462
Duck	76.6211
Duck	76.6211
Duck	95.4918
Duck	95.4918
Duck	95.4918
Duck	95.4918
Duck	95.4918
Duck	95.4918
Duck	95.4918
Duck	95.4918
Duck	95.4918
Duck	95.4918
Duck	88.1378
Duck	88.1378
Duck	90.1145
Duck	90.1145
Duck	90.1145
Duck	90.1145
Duck	84
Duck	84
Duck	84
Duck	84.8774
Duck	80.5107
Duck	83.7329
Duck	83.7329
Duck	60.7287
Duck	60.7287
Duck	75.9615
Duck	75.9615
Duck	75.9615
Duck	75.9615
Duck	75.9615
Duck	75.9615
Duck	75.9615
Duck	75.9615
Duck	75.9615
Duck	73.6364
Duck	73.6364
Duck	73.6364
Duck	73.6364
Duck	90.1478
Duck	90.1478
Duck	90.1478
Duck	90.1478
Duck	90.1478
Duck	90.1478
Duck	90.1478
Duck	69.5943
Duck	94.66
Duck	94.66
Duck	100
Duck	100
Duck	97.3753
Duck	97.3753
Duck	97.3753
Duck	84.5238
Duck	84.5238
Duck	84.5238
Duck	81.6667
Duck	81.6667
Duck	91.8216
Duck	82.3583
Duck	83.9506
Duck	89.2241
Duck	91.9463
Duck	63.0742
Duck	79.1667
Duck	76.6871
Duck	87.004
Duck	87.004
Duck	86.1592
Duck	86.1592
Duck	86.1592
Duck	98.8962
Duck	90.3614
Duck	90.3614
Duck	90.3614
Duck	90.3614
Duck	83.3333
Duck	60.3715
Duck	94.0476
Duck	94.0476
Duck	94.0476
Duck	94.0476
Duck	82.8383
Duck	82.8383
Duck	82.8383
Duck	82.8383
Duck	82.8383
Duck	82.8383
Duck	98.8889
Duck	98.8889
Duck	98.8889
Duck	98.8889
Duck	98.8889
Duck	98.8889
Duck	98.8889
Duck	88.2353
Duck	90
Duck	90
Duck	87.7108
Duck	57.2008
Duck	77.6256
Duck	77.6256
Duck	77.6256
Duck	66.2651
Duck	66.2651
Duck	66.2651
Duck	66.2651
Duck	66.2651
Duck	66.2651
Duck	66.2651
Duck	66.2651
Duck	66.2651
Duck	66.2651
Duck	94.9757
Duck	97.4286
Duck	97.4286
Duck	87.9896
Duck	92.8705
Duck	92.8705
Duck	92.8705
Duck	92.8705
Duck	66.8394
Duck	68.1579
Duck	68.1579
Duck	68.1579
Duck	68.1579
Duck	68.1579
Duck	68.1579
Duck	68.1579
Duck	68.1579
Duck	68.1579
Duck	68.1579
Duck	67.8571
Duck	91.3628
Duck	91.3628
Duck	82.6625
Duck	82.6625
Duck	88.5196
Duck	88.5196
Duck	88.5196
Duck	88.5196
Duck	88.5196
Duck	88.5196
Duck	88.5196
Duck	88.5196
Duck	88.5196
Duck	88.5196
Duck	89.4273
Duck	89.4273
Duck	89.4273
Duck	89.4273
Duck	89.4273
Duck	89.4273
Duck	89.4273
Duck	89.4273
Duck	89.4273
Duck	89.4273
Duck	95.1031
Duck	60.9442
Duck	84.141
Duck	84.141
Duck	84.141
Duck	84.141
Duck	84.141
Duck	96.5561
Duck	96.5561
Duck	96.5561
Duck	96.5561
Duck	96.5561
Duck	96.5561
Duck	96.5561
Duck	78.4158
Duck	78.4158
Duck	78.4158
Duck	69.6746
Duck	69.6746
Duck	69.6746
Duck	56.5421
Duck	84.9642
Duck	84.9642
Duck	94.9447
Duck	94.9447
Duck	94.9447
Duck	94.9447
Duck	94.9447
Duck	94.9447
Duck	90.303
Duck	86.924
Duck	86.924
Duck	86.924
Duck	86.924
Duck	80.8219
Duck	80.8219
Duck	80.8219
Duck	80.8219
Duck	80.8219
Duck	80.8219
Duck	77.4697
Duck	77.4697
Duck	77.4697
Duck	52.1583
Duck	89.1204
Duck	89.1204
Duck	89.1204
Duck	89.6774
Duck	89.6774
Duck	89.6774
Duck	78.3883
Duck	78.3883
Duck	66.3004
Duck	68.1818
Duck	94.7917
Duck	94.7917
Duck	81.7829
