Species	Per_identity
Golden_eagle	88.4086
Golden_eagle	88.4086
Golden_eagle	88.4086
Golden_eagle	98.0815
Golden_eagle	93.7328
Golden_eagle	93.7328
Golden_eagle	93.7328
Golden_eagle	93.7328
Golden_eagle	93.7328
Golden_eagle	93.7328
Golden_eagle	93.7328
Golden_eagle	93.7328
Golden_eagle	54.5395
Golden_eagle	54.5395
Golden_eagle	54.5395
Golden_eagle	54.5395
Golden_eagle	54.5395
Golden_eagle	54.5395
Golden_eagle	72.4646
Golden_eagle	95.4955
Golden_eagle	95.4955
Golden_eagle	95.4955
Golden_eagle	95.4955
Golden_eagle	95.6574
Golden_eagle	95.6574
Golden_eagle	95.6574
Golden_eagle	95.6574
Golden_eagle	87.1605
Golden_eagle	87.1605
Golden_eagle	87.1605
Golden_eagle	87.1605
Golden_eagle	87.2573
Golden_eagle	51.2
Golden_eagle	51.2
Golden_eagle	91.7342
Golden_eagle	91.7342
Golden_eagle	91.7342
Golden_eagle	91.7342
Golden_eagle	91.7342
Golden_eagle	91.7342
Golden_eagle	79.3103
Golden_eagle	79.3103
Golden_eagle	79.3103
Golden_eagle	84.7689
Golden_eagle	84.7689
Golden_eagle	84.7689
Golden_eagle	95.564
Golden_eagle	98.6333
Golden_eagle	98.6333
Golden_eagle	76.7442
Golden_eagle	76.7442
Golden_eagle	88.3576
Golden_eagle	89.3443
Golden_eagle	65.0602
Golden_eagle	84.4595
Golden_eagle	52.2283
Golden_eagle	52.2283
Golden_eagle	52.2283
Golden_eagle	52.2283
Golden_eagle	52.2283
Golden_eagle	52.2283
Golden_eagle	85.8783
Golden_eagle	85.8783
Golden_eagle	82.8526
Golden_eagle	69.2671
Golden_eagle	66.8731
Golden_eagle	98.4645
Golden_eagle	98.4645
Golden_eagle	99.4958
Golden_eagle	79.0244
Golden_eagle	79.0244
Golden_eagle	79.0244
Golden_eagle	79.0244
Golden_eagle	85.7143
Golden_eagle	85.7143
Golden_eagle	87.5399
Golden_eagle	87.5399
Golden_eagle	87.5399
Golden_eagle	87.5399
Golden_eagle	87.5399
Golden_eagle	61.8729
Golden_eagle	95.4612
Golden_eagle	95.4612
Golden_eagle	95.4612
Golden_eagle	63.5
Golden_eagle	97.3168
Golden_eagle	97.3168
Golden_eagle	70.7447
Golden_eagle	70.7447
Golden_eagle	94.8276
Golden_eagle	94.8276
Golden_eagle	70.3448
Golden_eagle	70.3448
Golden_eagle	99.2405
Golden_eagle	99.2405
Golden_eagle	99.2405
Golden_eagle	87.4739
Golden_eagle	87.4739
Golden_eagle	89.697
Golden_eagle	78.0591
Golden_eagle	74.5008
Golden_eagle	74.5008
Golden_eagle	74.5008
Golden_eagle	74.5008
Golden_eagle	74.5008
Golden_eagle	93.8894
Golden_eagle	93.8894
Golden_eagle	93.8894
Golden_eagle	93.8894
Golden_eagle	93.8894
Golden_eagle	97.7226
Golden_eagle	97.7226
Golden_eagle	84.4391
Golden_eagle	84.4391
Golden_eagle	84.4391
Golden_eagle	66.6667
Golden_eagle	70.9906
Golden_eagle	57.9872
Golden_eagle	76.7372
Golden_eagle	91.1765
Golden_eagle	91.1765
Golden_eagle	78.6047
Golden_eagle	97.9101
Golden_eagle	97.9101
Golden_eagle	97.9101
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	66.6667
Golden_eagle	73.3906
Golden_eagle	95.9712
Golden_eagle	77.4211
Golden_eagle	77.4211
Golden_eagle	77.4211
Golden_eagle	77.4211
Golden_eagle	77.4211
Golden_eagle	77.4211
Golden_eagle	78.0516
Golden_eagle	78.0516
Golden_eagle	92.3077
Golden_eagle	92.3077
Golden_eagle	92.3077
Golden_eagle	92.2287
Golden_eagle	92.2287
Golden_eagle	93.3116
Golden_eagle	93.3185
Golden_eagle	93.3185
Golden_eagle	93.3185
Golden_eagle	93.3185
Golden_eagle	78.629
Golden_eagle	78.629
Golden_eagle	94.2249
Golden_eagle	94.2249
Golden_eagle	94.2249
Golden_eagle	96.6942
Golden_eagle	96.6942
Golden_eagle	96.6942
Golden_eagle	96.6942
Golden_eagle	96.6942
Golden_eagle	96.6942
Golden_eagle	96.6942
Golden_eagle	96.6942
Golden_eagle	74.359
Golden_eagle	50
Golden_eagle	72.8814
Golden_eagle	64.9682
Golden_eagle	64.9682
Golden_eagle	64.9682
Golden_eagle	64.9682
Golden_eagle	64.9682
Golden_eagle	64.9682
Golden_eagle	64.9682
Golden_eagle	91.8836
Golden_eagle	91.8836
Golden_eagle	90.3846
Golden_eagle	90.3846
Golden_eagle	70.0887
Golden_eagle	89.0871
Golden_eagle	89.0871
Golden_eagle	99.2537
Golden_eagle	99.2537
Golden_eagle	81.6514
Golden_eagle	81.6514
Golden_eagle	78.634
Golden_eagle	78.634
Golden_eagle	74.4186
Golden_eagle	96.5728
Golden_eagle	96.5728
Golden_eagle	89.2857
Golden_eagle	89.2857
Golden_eagle	89.2857
Golden_eagle	50.3472
Golden_eagle	50.3472
Golden_eagle	86.4177
Golden_eagle	86.4177
Golden_eagle	95.7589
Golden_eagle	95.7589
Golden_eagle	95.6098
Golden_eagle	97.9242
Golden_eagle	97.9242
Golden_eagle	97.9242
Golden_eagle	90.02
Golden_eagle	90.02
Golden_eagle	90.02
Golden_eagle	95.941
Golden_eagle	95.941
Golden_eagle	95.941
Golden_eagle	94.1661
Golden_eagle	94.1661
Golden_eagle	65.5844
Golden_eagle	65.5844
Golden_eagle	65.5844
Golden_eagle	88.0822
Golden_eagle	66.5715
Golden_eagle	66.5715
Golden_eagle	91.536
Golden_eagle	91.536
Golden_eagle	98.8909
Golden_eagle	79.638
Golden_eagle	79.638
Golden_eagle	95.0633
Golden_eagle	95.0633
Golden_eagle	95.0633
Golden_eagle	89.779
Golden_eagle	89.779
Golden_eagle	89.779
Golden_eagle	89.779
Golden_eagle	89.779
Golden_eagle	90.4051
Golden_eagle	90.4051
Golden_eagle	90.4051
Golden_eagle	90.4051
Golden_eagle	90.4051
Golden_eagle	72.0339
Golden_eagle	72.0339
Golden_eagle	90.0312
Golden_eagle	97.5676
Golden_eagle	74.7851
Golden_eagle	74.7851
Golden_eagle	74.7851
Golden_eagle	74.7851
Golden_eagle	74.7851
Golden_eagle	74.7851
Golden_eagle	80.8901
Golden_eagle	80.8901
Golden_eagle	65.6051
Golden_eagle	84.7656
Golden_eagle	84.7656
Golden_eagle	84.7656
Golden_eagle	84.7656
Golden_eagle	94.2786
Golden_eagle	94.2786
Golden_eagle	94.2786
Golden_eagle	94.2786
Golden_eagle	93.2969
Golden_eagle	98.4899
Golden_eagle	98.4899
Golden_eagle	98.4899
Golden_eagle	97.2973
Golden_eagle	97.2973
Golden_eagle	97.2973
Golden_eagle	97.2973
Golden_eagle	97.2973
Golden_eagle	85.9599
Golden_eagle	85.9599
Golden_eagle	85.9599
Golden_eagle	85.9599
Golden_eagle	92.7835
Golden_eagle	96.8051
Golden_eagle	96.8051
Golden_eagle	96.8051
Golden_eagle	96.8051
Golden_eagle	96.8051
Golden_eagle	96.8051
Golden_eagle	98.4234
Golden_eagle	98.4234
Golden_eagle	98.4234
Golden_eagle	98.4234
Golden_eagle	98.4234
Golden_eagle	92.569
Golden_eagle	92.569
Golden_eagle	88.5827
Golden_eagle	88.5827
Golden_eagle	88.5827
Golden_eagle	99.2079
Golden_eagle	99.2079
Golden_eagle	99.1886
Golden_eagle	99.1886
Golden_eagle	99.1886
Golden_eagle	99.1886
Golden_eagle	99.1886
Golden_eagle	99.1886
Golden_eagle	89.6213
Golden_eagle	97.9434
Golden_eagle	54.7884
Golden_eagle	54.7884
Golden_eagle	85.9155
Golden_eagle	89.5413
Golden_eagle	89.5413
Golden_eagle	83.2432
Golden_eagle	83.2432
Golden_eagle	83.2432
Golden_eagle	83.2432
Golden_eagle	83.2432
Golden_eagle	98.7455
Golden_eagle	98.7455
Golden_eagle	98.7455
Golden_eagle	98.7455
Golden_eagle	97.8454
Golden_eagle	98.2368
Golden_eagle	98.396
Golden_eagle	98.396
Golden_eagle	98.396
Golden_eagle	98.396
Golden_eagle	98.396
Golden_eagle	98.396
Golden_eagle	97.1154
Golden_eagle	97.1154
Golden_eagle	97.1154
Golden_eagle	97.1154
Golden_eagle	93.3025
Golden_eagle	93.3025
Golden_eagle	88.3041
Golden_eagle	69.0299
Golden_eagle	69.0299
Golden_eagle	69.0299
Golden_eagle	69.0299
Golden_eagle	69.0299
Golden_eagle	69.0299
Golden_eagle	81.1927
Golden_eagle	81.1927
Golden_eagle	81.1927
Golden_eagle	81.1927
Golden_eagle	81.1927
Golden_eagle	98.4615
Golden_eagle	98.4615
Golden_eagle	98.4615
Golden_eagle	90.0844
Golden_eagle	90.0844
Golden_eagle	90.0844
Golden_eagle	90.0844
Golden_eagle	90.0844
Golden_eagle	86.9388
Golden_eagle	86.9388
Golden_eagle	82.3529
Golden_eagle	99.3711
Golden_eagle	86.5306
Golden_eagle	86.5306
Golden_eagle	82.6766
Golden_eagle	82.6766
Golden_eagle	82.6766
Golden_eagle	82.6766
Golden_eagle	82.6766
Golden_eagle	82.6766
Golden_eagle	82.6766
Golden_eagle	82.6766
Golden_eagle	95.9922
Golden_eagle	95.9922
Golden_eagle	95.9922
Golden_eagle	87.7143
Golden_eagle	76.7939
Golden_eagle	76.7939
Golden_eagle	97.9129
Golden_eagle	99.5575
Golden_eagle	99.5575
Golden_eagle	99.5575
Golden_eagle	99.5575
Golden_eagle	99.5575
Golden_eagle	99.5575
Golden_eagle	99.5575
Golden_eagle	80.6763
Golden_eagle	80.6763
Golden_eagle	80.6763
Golden_eagle	98.1013
Golden_eagle	98.1013
Golden_eagle	98.1013
Golden_eagle	94.2469
Golden_eagle	94.2469
Golden_eagle	94.2469
Golden_eagle	94.2469
Golden_eagle	94.2469
Golden_eagle	94.2469
Golden_eagle	94.2469
Golden_eagle	98.731
Golden_eagle	98.731
Golden_eagle	93.5412
Golden_eagle	93.5412
Golden_eagle	73.7943
Golden_eagle	73.7943
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	86.8914
Golden_eagle	91.0526
Golden_eagle	91.0526
Golden_eagle	90.0208
Golden_eagle	90.0208
Golden_eagle	90.0208
Golden_eagle	90.0208
Golden_eagle	85.7143
Golden_eagle	80.137
Golden_eagle	98.723
Golden_eagle	98.723
Golden_eagle	98.723
Golden_eagle	98.723
Golden_eagle	98.723
Golden_eagle	98.723
Golden_eagle	93.7385
Golden_eagle	93.7385
Golden_eagle	73.1405
Golden_eagle	73.1405
Golden_eagle	99.7494
Golden_eagle	99.7494
Golden_eagle	99.7494
Golden_eagle	99.7494
Golden_eagle	99.7494
Golden_eagle	99.7494
Golden_eagle	99.7494
Golden_eagle	99.7494
Golden_eagle	99.7494
Golden_eagle	73.3129
Golden_eagle	73.3129
Golden_eagle	73.3129
Golden_eagle	73.3129
Golden_eagle	91.5297
Golden_eagle	91.5297
Golden_eagle	91.5297
Golden_eagle	91.5297
Golden_eagle	91.5297
Golden_eagle	91.5297
Golden_eagle	91.5297
Golden_eagle	65.7545
Golden_eagle	92.3227
Golden_eagle	92.3227
Golden_eagle	100
Golden_eagle	100
Golden_eagle	96.063
Golden_eagle	96.063
Golden_eagle	96.063
Golden_eagle	83.6735
Golden_eagle	83.6735
Golden_eagle	83.6735
Golden_eagle	87.0207
Golden_eagle	91.3295
Golden_eagle	91.3295
Golden_eagle	91.5254
Golden_eagle	93.5401
Golden_eagle	81.2317
Golden_eagle	81.2317
Golden_eagle	81.2317
Golden_eagle	81.2317
Golden_eagle	81.2317
Golden_eagle	81.2317
Golden_eagle	81.2317
Golden_eagle	81.2317
Golden_eagle	81.8426
Golden_eagle	83.0247
Golden_eagle	90.0862
Golden_eagle	92.5424
Golden_eagle	85.0746
Golden_eagle	83.1361
Golden_eagle	83.1361
Golden_eagle	99.2701
Golden_eagle	90.1554
Golden_eagle	90.1554
Golden_eagle	90.1554
Golden_eagle	98.0263
Golden_eagle	74.4318
Golden_eagle	74.4318
Golden_eagle	74.4318
Golden_eagle	74.4318
Golden_eagle	83.3333
Golden_eagle	66.2338
Golden_eagle	93.4524
Golden_eagle	93.4524
Golden_eagle	93.4524
Golden_eagle	93.4524
Golden_eagle	94.2857
Golden_eagle	94.2857
Golden_eagle	94.2857
Golden_eagle	94.2857
Golden_eagle	94.2857
Golden_eagle	94.2857
Golden_eagle	98.8889
Golden_eagle	98.8889
Golden_eagle	98.8889
Golden_eagle	98.8889
Golden_eagle	98.8889
Golden_eagle	98.8889
Golden_eagle	98.8889
Golden_eagle	77.2414
Golden_eagle	90.8213
Golden_eagle	65.8537
Golden_eagle	65.8537
Golden_eagle	77.9817
Golden_eagle	77.9817
Golden_eagle	77.9817
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	79.0123
Golden_eagle	95.9481
Golden_eagle	98.4171
Golden_eagle	98.4171
Golden_eagle	85.4015
Golden_eagle	77.5362
Golden_eagle	77.5362
Golden_eagle	77.5362
Golden_eagle	84.669
Golden_eagle	84.669
Golden_eagle	84.669
Golden_eagle	84.669
Golden_eagle	77.5424
Golden_eagle	68.4896
Golden_eagle	85.7012
Golden_eagle	58.7156
Golden_eagle	58.7156
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.4395
Golden_eagle	83.5052
Golden_eagle	86.4407
Golden_eagle	86.4407
Golden_eagle	62.8205
Golden_eagle	62.8205
Golden_eagle	62.8205
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	82.5553
Golden_eagle	81.3598
Golden_eagle	81.3598
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	88.5196
Golden_eagle	85.0242
