-7.819524570773315197e-01	1.001501722045420109e-02	3.776722596315548186e-01	3.300327392628582546e-02	3.053919287768863677e-02	1.897369825936355862e-03	1.308182282543981882e-03	1.853710874634594344e-02	3.643407773621711726e-02	4.864490144552051712e-03	1.062421210721439628e-02	8.979301024093458428e-03	1.428104450548136305e-02	7.632846170639404505e-04	8.599252972270293727e-03	6.534140737492979793e-03	4.494507163537558164e-02	1.645727971005285983e-03	4.731303587232311460e-03	1.057471862938177097e-02	7.636502358395057428e-03	1.182685941503290475e-04	9.089383775120925887e-07	1.429597172189406512e-03	8.568868598490535227e-03	1.085482934034325822e-03	5.423094562209796019e-05	4.435470266486833853e-03	4.304961559220545249e-03	3.800692571723735756e-05	1.413529300765093820e-06	1.109835735395082925e-03	3.330426486989897933e-02	9.685786149418234778e-04	2.624779618758199453e-03	7.404242192642154947e-03	1.575798300533445828e-02	1.373046361363707240e-04	1.254392793737261307e-06	4.126976581159231064e-03	4.473120460397584340e-03	4.304955775943487779e-05	9.264231518154534750e-06	2.395462273535925630e-04	5.529248925908111095e-03	3.460134663407115393e-05	5.748288231144079311e-06	3.398542762746434645e-03	1.059607395824370846e-03	1.107646533697797045e-02	1.774359947033697649e-02	2.619988366492093795e-04	9.290834592618304368e-07	4.404234787100135863e-03	6.822570499725551165e-05	8.505142668595696209e-04	1.294978386306415690e-03	6.672993749673502423e-03	2.358003988035528293e-04	8.993419931149449701e-05	5.402092013248355369e-03
1.153123496697714724e-02	-6.646066164931370146e-01	3.033527819138894313e-02	2.804621129962269199e-01	5.210835956547659256e-03	2.855056409644285073e-02	5.388572639247310794e-03	6.249645724194320684e-03	1.715760950082960423e-03	6.007353654726674264e-02	3.414493522810335604e-03	4.071554280463319901e-03	4.458727329621128138e-04	5.818834958000346745e-03	6.844612496350095492e-03	7.493131835729142888e-04	5.275294724033614997e-03	2.527495847825129288e-02	1.633245056640868220e-02	5.420698357749036828e-03	5.432652391426561140e-04	5.077438502391227668e-03	2.115343465986557390e-04	5.546162697990011305e-06	4.650178861086362380e-05	3.161646047388711606e-03	3.205682039438226836e-04	7.969355785015887271e-06	1.443525231102502830e-04	3.332123753501891727e-03	1.410136830443257982e-03	6.011716501105961288e-06	2.854262365704312524e-03	4.972686033967994856e-02	6.143281138374970772e-03	4.549896354972314885e-03	7.069087503692258632e-04	1.412909641905990381e-02	1.782721177672119336e-04	2.536371819038039748e-05	1.756766794118281867e-03	1.670145410125953994e-02	2.351130756028779831e-03	2.902771337005877639e-05	1.844113555274321946e-05	3.863374812885627448e-03	4.045246153129475851e-04	4.976027968087146248e-06	1.203696432831888666e-02	1.104620954472478869e-03	2.226812082972865012e-03	1.401163112209283766e-02	1.469198740167254862e-03	4.378519060112865221e-05	5.144148603247655251e-03	8.989221272005817973e-04	1.212753198924406008e-05	3.093282122069785012e-05	5.647804948928190558e-03	1.099922620191095017e-03	3.388422027896087164e-06
3.602220562162354311e-01	2.512922384831229108e-02	-7.096999301946077532e-01	8.343992135332644125e-03	5.135954085209207612e-03	1.321869371579688889e-02	7.502399729989433358e-03	6.142897707106068604e-03	7.503311367229571760e-03	1.351940060411859108e-02	4.160882363422820085e-02	2.699661490096650664e-03	1.204008305686000719e-03	3.859693564262727666e-03	1.553967817628476925e-02	1.222260906406674513e-03	6.448405486488967969e-03	6.554844387418506772e-03	3.788325457843595701e-02	3.816196573634957241e-03	8.792046224012834733e-05	2.897198860397277431e-03	1.244853181843226216e-03	1.277040106693808639e-03	9.648925469213760981e-05	9.966478850827593244e-03	1.883827318827082861e-02	1.405491123983095740e-03	6.741084125987616320e-06	3.969888125313303330e-04	5.372703712553771570e-03	7.170702573228268824e-04	4.554735801213898039e-03	7.773040131993624521e-03	2.577584087509127153e-02	2.302546120185715046e-03	7.475984419254126396e-05	9.335417104349737552e-03	1.975621805592022232e-03	5.127364376571841124e-03	1.102678158933015825e-05	2.649795761997433396e-03	5.952148747415349217e-03	1.064218402622188838e-04	4.091090190363017869e-06	1.006576480191670843e-03	9.289144429898296695e-03	1.216815951057188079e-03	3.475863634795867824e-03	1.727781202282790843e-03	5.261567633998261232e-05	3.153283621539697528e-03	1.555773530224090857e-03	2.020938407957934696e-03	5.500104679505348490e-04	1.754655705216450704e-03	1.494991577515289753e-04	6.752939843955165356e-07	1.714979918516366855e-03	6.048405610757733204e-03	4.780954177424995505e-04
5.780573433149455154e-02	4.266423658306239819e-01	1.532260373942903597e-02	-8.847826318710451110e-01	2.493562305831664369e-02	1.432506160549249083e-03	1.470783358080966167e-03	4.343061123397445877e-02	5.869505718265946408e-03	9.370078886229057588e-03	2.583821004818845878e-03	3.450192284821217148e-02	5.483975698120128854e-03	4.758426385527632667e-04	6.524633030010710232e-03	7.060680353834001763e-03	2.459445944811621682e-02	2.163124226318651963e-03	3.429326375419052518e-03	3.164701468323646155e-02	7.040083405370182882e-04	1.832142171765626497e-06	5.996776368707829596e-06	4.553405358326856854e-03	2.789939601617154452e-05	2.490664652694854191e-07	4.822385574263787405e-06	1.709787692374285881e-03	1.942703007029832876e-04	0.000000000000000000e+00	5.654117203060375278e-06	4.725209169869285485e-03	1.438725554529484210e-02	3.043039806246184385e-03	2.465395394696410104e-03	4.320670009614538398e-02	1.443673668546974426e-03	1.123401568388487940e-06	9.813932002454798256e-06	1.227458915825812777e-02	5.700476433891776135e-03	1.687097583167513864e-05	1.559750979020276896e-03	6.499818723140778250e-03	6.904885809841703663e-05	0.000000000000000000e+00	1.870427465885223710e-05	5.374025866077032296e-03	1.055165839044332979e-03	1.773307159278179543e-02	1.033918194801203283e-02	1.164077283691785987e-05	8.239492656364285250e-05	2.290135959446679137e-02	2.134029234158826069e-06	1.248282472362327502e-03	4.684948886634606423e-03	2.958528296667505431e-03	3.696670695052362102e-06	1.411222158771019289e-03	9.602970200284817112e-03
4.243185933486547101e-02	6.288076082180107419e-03	7.481702345280720479e-03	1.978066252222233923e-02	-1.451833604709155123e+00	1.775659391555711453e-01	1.275434958146543507e-01	6.737106100791483421e-01	8.249385915650376405e-03	6.419792626859822417e-03	2.911505242017874053e-03	1.663789819971018755e-02	4.836883555853293409e-02	1.621465870706377977e-03	2.666325871479348353e-02	8.730847971743857169e-03	2.321294877883933391e-02	2.514260423088805351e-04	2.158550328881951911e-05	9.686512914568441799e-04	7.457379616960661470e-03	2.502973394031894920e-04	3.325606000258268363e-05	2.131357360158334102e-03	1.007897477059518411e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.476085080935332557e-06	9.377552904334113607e-03	2.110510574125639532e-06	2.827058601530187639e-06	1.561224558014487563e-05	1.717869417232525953e-02	6.110090043851331028e-05	1.381220059604749114e-05	1.138291193500317808e-03	4.667510253243367657e-02	4.909264853857691572e-04	1.297281576394502286e-04	6.186571569623844705e-03	2.924415251392975968e-03	0.000000000000000000e+00	4.880121956886240092e-06	2.625029456327076247e-06	3.028776943785443238e-02	4.508931957755903813e-05	3.405190639723847459e-04	9.488188922200067876e-04	1.316748858073119683e-03	4.932950843373737349e-03	6.769535526160117000e-02	5.133981794956751603e-03	7.081397208908808347e-04	2.607069701478995777e-02	9.678533919988329889e-04	1.007527154551947010e-03	5.410219541660889718e-03	9.492977861155346350e-03	4.144597069697536777e-04	2.017584878368284575e-04	2.912877035335875199e-03
2.492453998616395248e-03	3.257359812821435108e-02	1.820574634493844768e-02	1.074379620411936975e-03	1.678805242925400232e-01	-1.124587611522322783e+00	1.866035255880557076e-01	2.953477835032052301e-01	1.359426743893668945e-04	6.839743218037692973e-02	8.001509841575192745e-04	1.914484470508047605e-03	3.573700874982121013e-04	3.535529704196454376e-02	1.354616175482192472e-02	1.019720712287595660e-03	9.296863658950580561e-04	1.111902996695614959e-02	1.023676743681079492e-02	1.322924626866752043e-05	1.987989921906851108e-04	8.311121723521837368e-03	1.168526744283802151e-03	2.551871001551713012e-04	5.811325951069095404e-06	5.427161940964223864e-03	8.737317145460198606e-05	2.656451928338628949e-06	6.741084125987616320e-06	1.591732886699176452e-02	2.974752220184415617e-03	7.214059801327153207e-06	1.617254102801418464e-03	1.846187207096002328e-02	5.936872799396089410e-03	6.842869802196817945e-06	1.319489071130838494e-03	5.390649915255947555e-02	1.896920368921050032e-03	2.292486977236029774e-03	7.017042829573736647e-07	7.802495518702073050e-03	3.576089368406802739e-06	5.505679758588624497e-07	1.527912882164203086e-05	5.131426319045834933e-02	2.669916072043775502e-03	5.094103208007858279e-05	9.710847016666713030e-03	2.750526568471375944e-06	1.779626256954882800e-03	4.798629799871248491e-02	4.849518107742155186e-03	2.544229557575848188e-03	1.274206725042695623e-02	6.306862190209321269e-04	1.009760174211737194e-05	6.752939843955165356e-07	1.461132687989840327e-02	5.418159499120864784e-05	3.388422027896087164e-06
5.559774700811923216e-03	1.989017253604522667e-02	3.342981056157056513e-02	3.568812560049404187e-03	3.901330460212957263e-01	6.037172886672389494e-01	-1.724512166467335961e+00	2.557700432051609463e-01	5.507438838693565252e-04	4.179854317060271301e-02	4.353285176492421513e-03	3.911109981716919849e-03	3.304747840447360384e-03	1.033713505348553621e-02	4.299476583593821177e-02	2.674403605876419458e-03	3.988822574399038338e-05	1.182344728156907269e-03	2.929396503588004713e-02	9.047393328166594305e-04	6.114947996579497445e-04	4.153265912842638019e-03	2.133333795092680774e-03	4.609965807947651755e-04	8.136974431727818436e-06	5.216843624754824378e-05	1.467568925943340229e-02	1.151045632722577730e-05	4.050607250961631061e-06	1.055255287062819681e-05	2.961150029655910260e-02	4.809373200884769370e-06	5.108484290290445079e-05	1.734416645214531018e-03	2.385640649774984842e-02	5.214168859115803382e-04	5.435085030532780387e-03	1.244489278773188053e-02	7.459538225122313952e-03	2.070721435195231608e-03	1.171595543866329166e-06	9.712088493475022578e-05	5.731671237563172074e-03	1.838503776528701652e-06	1.973716794129333615e-05	1.846241801231423532e-04	9.210663914410914532e-02	8.211289541914653322e-05	4.386210047495521167e-03	9.987019701503956244e-04	6.124592767728026001e-03	1.957994280733295345e-02	9.957131147343910652e-03	4.664788961140422033e-03	2.739429616453749848e-03	6.047747570216558018e-03	7.010286034211743803e-04	6.752939843955165356e-07	1.434976776508145244e-03	1.063369070553547673e-02	2.926430723447458995e-04
2.446221199860263568e-02	7.162835966998971557e-03	8.499077649557712152e-03	3.272169339546021627e-02	6.398712643674102640e-01	2.966964035192015126e-01	7.941718236507282203e-02	-1.499831029732925369e+00	2.712325131869109621e-03	9.065582505615538134e-03	1.760979333126849213e-03	3.430713282367763711e-02	7.529615060717672996e-03	2.515921380259673532e-03	1.311119454740683823e-02	3.735959619072490301e-02	5.232974630287013165e-03	3.119885196533554587e-06	4.822420273926130482e-04	1.056921526293400602e-02	2.531284462986598243e-03	5.134292164158830779e-04	2.544140687885066907e-05	6.074540239779856361e-03	2.907060600823404850e-06	0.000000000000000000e+00	0.000000000000000000e+00	8.635999914692640530e-04	4.316676550779698952e-05	1.064122978550742548e-06	2.827058601530187639e-06	1.514251191353573056e-02	3.707824612349002857e-03	2.878336991438611945e-06	5.534934465583183803e-04	1.137176013824145807e-02	6.513694539784456276e-03	9.626053572331489359e-04	6.210025071402184118e-05	4.502798561105512964e-02	1.534351597288042770e-05	0.000000000000000000e+00	4.424110560914903052e-06	1.869836993297669097e-03	7.032927563891232660e-05	1.841221916745651460e-05	1.082643923326877190e-04	4.889649182928579307e-02	1.478051395134828775e-05	1.422524918341525405e-02	2.724215173585994854e-02	6.106293322463186846e-03	4.043193089774120043e-04	6.062691230413694288e-02	2.344270632783362421e-05	5.992869765055596626e-04	1.417808684817649205e-02	1.358539010865367279e-04	5.545006042578544635e-06	2.836288711713704641e-04	1.811869414536052339e-02
1.619915148579499642e-01	6.625476899551125363e-03	3.497697452723939893e-02	1.489951451559817439e-02	2.639803493008120727e-02	4.601136671640110526e-04	5.761628323556344669e-04	9.138449290451308715e-03	-8.017008652995256668e-01	5.878784311588794442e-03	2.497464854442801030e-01	1.141355867678544092e-02	1.669070877248700346e-02	4.088645791926781873e-04	9.547355316462896244e-03	3.422537000929635944e-03	1.736046276301338870e-02	2.929939244862246801e-04	4.791252266105099464e-06	4.834436959771775191e-03	3.615185092418035390e-03	3.664284343531252994e-06	0.000000000000000000e+00	6.657130220705217212e-05	8.930759627885191676e-02	4.079089697693134321e-03	1.189059199569635940e-02	4.373252653803729600e-02	4.064824088175791189e-03	1.064122978550742548e-06	0.000000000000000000e+00	8.647763100227273680e-05	9.853785432148492660e-03	1.308003772058812267e-05	6.757759241502950135e-06	3.730404550127832492e-04	7.877404860606547141e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.643628475343485031e-04	5.879523799948524303e-03	1.234498320660008201e-05	5.565499084831231893e-04	1.851137345260463109e-04	4.377169821575386914e-03	3.675272569940200334e-06	3.067739315066529220e-06	5.417292007562263300e-04	1.502948788418485273e-03	1.006126020741674766e-02	1.297888126492275848e-02	2.561220632794413506e-05	2.327769015579749655e-07	6.185465421498676257e-04	4.881868506557557872e-04	2.421977153024570083e-03	1.878830567449539784e-03	4.615677950697187094e-03	4.955111782729762623e-04	3.113176595147038500e-05	5.119650641632758972e-03
9.310183124341344166e-03	9.985733558519173381e-02	2.712833366256909434e-02	1.023882792203837516e-02	8.843158055542007026e-03	9.965188794492001179e-02	1.882318500398002734e-02	1.314809648165432034e-02	2.530602518233586538e-03	-9.685025962709913339e-01	7.318969411026829582e-03	1.983419236116677198e-01	4.608942167908501868e-04	7.909147244227320711e-03	9.511972070770672791e-03	9.184653625845522629e-04	3.252288023424073325e-03	1.471074044863458427e-02	2.351498533894446491e-02	5.950220988396236291e-05	3.805589079632284175e-05	1.276420052644105900e-02	2.320697031618130677e-04	7.211746490504217326e-06	9.910421160758981635e-04	4.838024519306345986e-03	6.686161404041509812e-03	9.722137901241660564e-04	2.698419242184733392e-05	5.329713144220321261e-03	6.986873400924608398e-04	6.011716501105961288e-06	4.547671817452208880e-03	3.653181666069340444e-02	1.355908130660417321e-02	1.527832880164910320e-04	1.080844456670485574e-03	5.528970605699727592e-02	5.210284424692291022e-04	1.016838905329922734e-04	1.871658340018927513e-03	3.597646880634663979e-02	9.198997887930845593e-03	1.602718125081644849e-03	5.129477586008592708e-06	6.835773914023361188e-03	1.239009276764734024e-04	3.694068220376559765e-06	8.559620174596337810e-03	2.750526568471375944e-06	1.244704561261647698e-02	1.364937127384264481e-01	1.987364373743944271e-02	1.223944611133968548e-03	2.169370339038892079e-02	2.787045457001759499e-03	3.228356822960795798e-03	4.705274213852631017e-06	6.555927498823395372e-03	1.049202123742802898e-04	3.388422027896087164e-06
