Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Castor_canadensis
21	1	0.664	4.370	1.000	1.221	0.0909	Castor_canadensis
47	1	0.277	987.302	1.000	8.887	0.0909	Castor_canadensis
52	1	2.310	17.745	1.000	1.653	0.0909	Castor_canadensis
53	1	0.000	1.014	0.990	0.053	0.0909	Castor_canadensis
57	1	1.377	146.312	1.000	10.242	0.0909	Castor_canadensis
105	1	0.144	9.279	1.000	4.421	0.0909	Castor_canadensis
133	1	0.334	115.938	1.000	4.136	0.0909	Castor_canadensis
151	1	0.548	4.211	1.000	1.286	0.0909	Castor_canadensis
189	1	1.254	144.373	1.000	3.548	0.0909	Castor_canadensis
217	1	0.980	3.979	1.000	0.564	0.0909	Castor_canadensis
226	1	0.599	3.947	1.000	1.429	0.0909	Castor_canadensis
359	1	0.548	3.608	1.000	1.571	0.0909	Castor_canadensis
377	1	0.318	3.775	1.000	1.839	0.0909	Castor_canadensis
379	1	0.532	7.677	1.000	2.385	0.0909	Castor_canadensis
