Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Arvicanthis_niloticus
21	1	0.655	1.368	0.500	0.000	0.0909	Arvicanthis_niloticus
94	1	1.074	586.284	1.000	5.375	0.0909	Arvicanthis_niloticus
191	1	0.000	366.896	1.000	4.674	0.0909	Arvicanthis_niloticus
218	1	1.099	40.507	1.000	3.878	0.0909	Arvicanthis_niloticus
224	1	0.546	12.093	1.000	1.905	0.0909	Arvicanthis_niloticus
227	1	0.838	20.998	1.000	3.599	0.0909	Arvicanthis_niloticus
229	1	2.421	19.386	1.000	1.664	0.0909	Arvicanthis_niloticus
256	1	0.874	23.628	1.000	3.493	0.0909	Arvicanthis_niloticus
292	1	2.521	36.971	1.000	2.572	0.0909	Arvicanthis_niloticus
293	1	0.000	11.414	1.000	7.373	0.0909	Arvicanthis_niloticus
356	1	0.827	22.971	1.000	3.894	0.0909	Arvicanthis_niloticus
359	1	0.525	25.851	1.000	4.991	0.0909	Arvicanthis_niloticus
379	1	0.534	10.408	1.000	3.388	0.0909	Arvicanthis_niloticus
