""	"Group"	"test"	"back"	"RELAX_pval"	"RELAX_kval"	"aBSREL_pval"	"BUSTED_pval"	"RELAX_adj.pval"
"193"	"Metatheria_Monotremata"	"Antechinus_flavipes"	"`Thylacinus_cynocephalus,Node3,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Monodelphis_domestica,Gracilinanus_agilis,Node12,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,Node15`"	0.0555	0.13	NA	0.4054	0.2775
"194"	"Metatheria_Monotremata"	"Dromiciops_gliroides"	"`Thylacinus_cynocephalus,Antechinus_flavipes,Node3,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Node8,Node6,Node2,Node1,Monodelphis_domestica,Gracilinanus_agilis,Node12,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,Node15`"	0.7127	1.16	NA	0.5	0.791888888888889
"195"	"Metatheria_Monotremata"	"Gracilinanus_agilis"	"`Thylacinus_cynocephalus,Antechinus_flavipes,Node3,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Monodelphis_domestica,Node12,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,Node15`"	0.0209	13.93	NA	0.1393	0.209
"196"	"Metatheria_Monotremata"	"Monodelphis_domestica"	"`Thylacinus_cynocephalus,Antechinus_flavipes,Node3,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Gracilinanus_agilis,Node12,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,Node15`"	0.3112	50	NA	0.5	0.674
"197"	"Metatheria_Monotremata"	"Phascolarctos_cinereus"	"`Thylacinus_cynocephalus,Antechinus_flavipes,Node3,Trichosurus_vulpecula,Vombatus_ursinus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Monodelphis_domestica,Gracilinanus_agilis,Node12,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,Node15`"	0.3958	1.49	NA	0.441	0.674
"198"	"Metatheria_Monotremata"	"Trichosurus_vulpecula"	"`Thylacinus_cynocephalus,Antechinus_flavipes,Node3,Phascolarctos_cinereus,Vombatus_ursinus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Monodelphis_domestica,Gracilinanus_agilis,Node12,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,Node15`"	1	1.01	NA	0.5	1
"199"	"Metatheria_Monotremata"	"Vombatus_ursinus"	"`Thylacinus_cynocephalus,Antechinus_flavipes,Node3,Trichosurus_vulpecula,Phascolarctos_cinereus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Monodelphis_domestica,Gracilinanus_agilis,Node12,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,Node15`"	0.1006	0.35	NA	0.5	0.335333333333333
"200"	"Metatheria_Monotremata"	"Ornithorhynchus_anatinus"	"`Thylacinus_cynocephalus,Antechinus_flavipes,Node3,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Monodelphis_domestica,Gracilinanus_agilis,Node12,Tachyglossus_aculeatus,Node15`"	0.6254	0.84	NA	0.5	0.78175
"201"	"Metatheria_Monotremata"	"Tachyglossus_aculeatus"	"`Thylacinus_cynocephalus,Antechinus_flavipes,Node3,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Monodelphis_domestica,Gracilinanus_agilis,Node12,Ornithorhynchus_anatinus,Node15`"	0.6251	1.32	NA	0.5	0.78175
"202"	"Metatheria_Monotremata"	"Thylacinus_cynocephalus"	"`Antechinus_flavipes,Node3,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Node8,Node6,Node2,Dromiciops_gliroides,Node1,Monodelphis_domestica,Gracilinanus_agilis,Node12,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,Node15`"	0.4044	0.3	NA	0.5	0.674
